2008;52;2008.12.28.;0;0 Ft;0;0 Ft;49;361 535 Ft;2236;7 925 Ft;45458;1 365 Ft;2;29;31;33;40;43;
2008;51;2008.12.21.;0;0 Ft;0;0 Ft;117;172 020 Ft;5044;3 990 Ft;70272;1 000 Ft;4;6;15;19;32;37;
2008;50;2008.12.14.;0;0 Ft;0;0 Ft;103;192 415 Ft;4906;4 040 Ft;76208;910 Ft;7;18;19;31;35;39;
2008;49;2008.12.07.;0;0 Ft;0;0 Ft;54;345 550 Ft;3041;6 135 Ft;56949;1 145 Ft;7;10;15;16;24;44;
2008;48;2008.11.30.;0;0 Ft;0;0 Ft;78;203 050 Ft;3908;4 055 Ft;58351;950 Ft;9;10;22;26;31;34;
2008;47;2008.11.23.;0;0 Ft;0;0 Ft;70;229 665 Ft;3928;4 095 Ft;67247;835 Ft;3;4;7;9;32;43;
2008;46;2008.11.16.;0;0 Ft;0;0 Ft;52;331 225 Ft;2688;6 410 Ft;52492;1 150 Ft;2;19;20;26;30;31;
2008;45;2008.11.09.;1;144 731 470 Ft;0;0 Ft;55;303 985 Ft;2880;5 805 Ft;53171;1 100 Ft;5;6;8;12;33;35;
2008;44;2008.11.02.;0;0 Ft;0;0 Ft;73;211 550 Ft;3432;4 500 Ft;58008;930 Ft;6;9;20;21;27;39;
2008;43;2008.10.26.;1;324 984 730 Ft;0;0 Ft;80;216 255 Ft;3846;4 500 Ft;56293;1 075 Ft;6;11;20;26;35;40;
2008;42;2008.10.19.;0;0 Ft;0;0 Ft;113;161 390 Ft;3901;4 675 Ft;61333;1 040 Ft;4;10;25;35;39;45;
2008;41;2008.10.12.;0;0 Ft;0;0 Ft;65;286 980 Ft;3192;5 845 Ft;59987;1 090 Ft;10;11;18;21;22;37;
2008;40;2008.10.05.;0;0 Ft;0;0 Ft;63;286 160 Ft;3429;5 260 Ft;60350;1 045 Ft;6;8;11;21;30;37;
2008;39;2008.09.28.;4;19 025 570 Ft;0;0 Ft;210;80 530 Ft;5241;3 225 Ft;70197;845 Ft;7;9;19;29;39;45;
2008;38;2008.09.21.;1;2 958 307 350 Ft;0;0 Ft;93;410 785 Ft;6501;5 875 Ft;117491;1 140 Ft;11;18;26;42;43;45;
2008;37;2008.09.14.;0;0 Ft;0;0 Ft;82;424 525 Ft;5354;6 500 Ft;94733;1 285 Ft;20;22;27;32;36;44;
2008;36;2008.09.07.;0;0 Ft;0;0 Ft;64;487 440 Ft;3873;8 055 Ft;78248;1 395 Ft;1;4;13;14;34;36;
2008;35;2008.08.31.;0;0 Ft;0;0 Ft;62;499 580 Ft;4503;6 880 Ft;86047;1 260 Ft;6;21;22;24;28;35;
2008;34;2008.08.24.;0;0 Ft;0;0 Ft;94;292 350 Ft;5511;4 985 Ft;95811;1 005 Ft;11;20;21;26;33;40;
2008;33;2008.08.17.;0;0 Ft;0;0 Ft;126;253 270 Ft;8071;3 955 Ft;122630;910 Ft;8;10;18;19;23;34;
2008;32;2008.08.10.;0;0 Ft;0;0 Ft;105;282 615 Ft;4709;6 300 Ft;84171;1 235 Ft;2;14;22;23;33;43;
2008;31;2008.08.03.;0;0 Ft;0;0 Ft;145;184 965 Ft;6485;4 135 Ft;96859;970 Ft;18;21;23;28;32;42;
2008;30;2008.07.27.;0;0 Ft;0;0 Ft;87;307 780 Ft;3845;6 965 Ft;65196;1 440 Ft;8;15;22;34;42;43;
2008;29;2008.07.20.;0;0 Ft;0;0 Ft;69;382 190 Ft;5078;5 195 Ft;90205;1 025 Ft;4;17;22;29;30;32;
2008;28;2008.07.13.;0;0 Ft;0;0 Ft;68;387 980 Ft;4419;5 970 Ft;81084;1 140 Ft;16;18;19;26;33;36;
2008;27;2008.07.06.;0;0 Ft;0;0 Ft;67;367 590 Ft;4793;5 140 Ft;86614;995 Ft;1;11;17;23;24;26;
2008;26;2008.06.29.;0;0 Ft;0;0 Ft;126;183 405 Ft;6625;3 490 Ft;102314;790 Ft;9;10;11;19;24;29;
2008;25;2008.06.22.;0;0 Ft;0;0 Ft;105;223 240 Ft;4482;5 230 Ft;75099;1 090 Ft;4;6;15;16;21;30;
2008;24;2008.06.15.;0;0 Ft;0;0 Ft;70;355 805 Ft;4022;6 195 Ft;69901;1 245 Ft;7;12;15;22;34;45;
2008;23;2008.06.08.;0;0 Ft;0;0 Ft;55;418 380 Ft;3188;7 220 Ft;64834;1 240 Ft;5;6;14;18;36;39;
2008;22;2008.06.01.;0;0 Ft;0;0 Ft;161;124 260 Ft;5201;3 845 Ft;73339;955 Ft;13;22;27;32;41;43;
2008;21;2008.05.25.;0;0 Ft;0;0 Ft;37;516 905 Ft;2626;7 285 Ft;46858;1 430 Ft;4;15;30;36;39;45;
2008;20;2008.05.18.;0;0 Ft;0;0 Ft;62;288 435 Ft;3023;5 915 Ft;54625;1 145 Ft;3;11;12;35;42;45;
2008;19;2008.05.11.;0;0 Ft;0;0 Ft;71;246 715 Ft;4003;4 375 Ft;62829;975 Ft;17;30;31;33;44;45;
2008;18;2008.05.04.;0;0 Ft;0;0 Ft;46;338 935 Ft;2272;6 860 Ft;43740;1 250 Ft;7;17;30;35;36;43;
2008;17;2008.04.27.;0;0 Ft;0;0 Ft;35;449 340 Ft;2365;6 650 Ft;44044;1 250 Ft;6;22;24;28;30;45;
2008;16;2008.04.20.;0;0 Ft;0;0 Ft;102;153 855 Ft;4236;3 705 Ft;57858;950 Ft;4;6;14;17;27;38;
2008;15;2008.04.13.;0;0 Ft;0;0 Ft;35;459 380 Ft;2324;6 920 Ft;48441;1 160 Ft;16;19;23;26;27;43;
2008;14;2008.04.06.;0;0 Ft;0;0 Ft;39;394 500 Ft;2558;6 015 Ft;49102;1 095 Ft;4;18;19;25;26;29;
2008;13;2008.03.30.;0;0 Ft;0;0 Ft;39;351 505 Ft;2500;5 485 Ft;43721;1 095 Ft;3;12;13;20;29;40;
2008;12;2008.03.23.;0;0 Ft;0;0 Ft;57;247 560 Ft;2304;6 125 Ft;41009;1 205 Ft;8;10;16;23;29;44;
2008;11;2008.03.16.;0;0 Ft;0;0 Ft;81;160 685 Ft;3742;3 480 Ft;53558;850 Ft;3;6;16;17;31;45;
2008;10;2008.03.09.;0;0 Ft;0;0 Ft;56;247 550 Ft;2809;4 935 Ft;45540;1 065 Ft;10;23;26;32;33;36;
2008;9;2008.03.02.;1;481 862 695 Ft;0;0 Ft;63;263 115 Ft;3353;4 945 Ft;57008;1 020 Ft;9;17;22;29;33;36;
