1998;53;;0;0 Ft;60;385 750 Ft;3420;6 760 Ft;88823;454 Ft;10;34;54;75;78
1998;52;;0;0 Ft;20;1 005 351 Ft;3214;6 254 Ft;94431;371 Ft;7;22;24;43;80
1998;51;;0;0 Ft;13;1 699 843 Ft;1708;12 893 Ft;60880;633 Ft;1;35;61;77;83
1998;50;;0;0 Ft;36;615 816 Ft;3085;7 182 Ft;86123;448 Ft;6;17;50;55;85
1998;49;;0;0 Ft;15;1 395 043 Ft;2409;8 683 Ft;71826;508 Ft;12;16;34;40;90
1998;48;;2;136 946 661 Ft;58;398 638 Ft;4767;4 847 Ft;120524;334 Ft;5;9;22;25;31
1998;47;;0;0 Ft;23;994 255 Ft;2149;10 616 Ft;78785;505 Ft;5;6;47;58;76
1998;46;;0;0 Ft;28;911 639 Ft;2836;8 994 Ft;86765;513 Ft;6;46;59;67;71
1998;45;;0;0 Ft;49;548 473 Ft;4241;7 286 Ft;120004;449 Ft;29;39;51;64;82
1998;44;;0;0 Ft;22;974 202 Ft;2113;10 129 Ft;66729;560 Ft;2;12;31;46;87
1998;43;;0;0 Ft;42;571 379 Ft;2506;7 977 Ft;70702;362 Ft;2;10;49;66;73
1998;42;;0;0 Ft;35;608 383 Ft;1485;14 339 Ft;54378;685 Ft;58;75;81;82;86
1998;41;;0;0 Ft;13;1 628 200 Ft;1575;13 439 Ft;61091;606 Ft;53;61;70;75;86
1998;40;;0;0 Ft;57;528 685 Ft;4336;5 792 Ft;107243;299 Ft;1;13;35;41;53
1998;39;;0;0 Ft;36;565 286 Ft;3460;5 882 Ft;91466;389 Ft;9;20;36;52;89
1998;38;;1;174 555 304 Ft;49;450 913 Ft;4056;5 447 Ft;106016;365 Ft;5;23;37;45;86
1998;37;;0;0 Ft;44;501 220 Ft;2680;8 229 Ft;82164;470 Ft;15;26;42;66;84
1998;36;;0;0 Ft;14;1 556 631 Ft;1699;12 827 Ft;63404;601 Ft;4;40;79;85;86
1998;35;;0;0 Ft;65;330 037 Ft;3952;5 428 Ft;99688;377 Ft;9;12;44;56;82
1998;34;;0;0 Ft;18;1 157 389 Ft;2321;8 976 Ft;73619;495 Ft;5;24;77;84;88
1998;33;;0;0 Ft;15;1 561 174 Ft;1921;12 190 Ft;72406;566 Ft;14;65;67;70;77
1998;32;;2;200 650 074 Ft;21;1 247 724 Ft;2771;9 456 Ft;88979;515 Ft;17;20;25;62;79
1998;31;;0;0 Ft;94;267 159 Ft;7117;3 529 Ft;147731;297 Ft;3;27;42;53;73
1998;30;;0;0 Ft;24;984 564 Ft;2905;8 134 Ft;90639;456 Ft;6;9;26;84;88
1998;29;;0;0 Ft;36;665 180 Ft;3421;7 000 Ft;106148;395 Ft;21;25;35;41;62
1998;28;;0;0 Ft;11;2 117 628 Ft;2519;9 247 Ft;91077;448 Ft;11;64;71;72;80
