2011;52;2012.01.01.;0;0 Ft;0;0 Ft;47;392 850 Ft;2439;7 570 Ft;40562;1 595 Ft;10;15;19;22;35;37;
2011;51;2011.12.25.;0;0 Ft;0;0 Ft;55;279 805 Ft;2797;5 500 Ft;42717;1 260 Ft;3;11;15;19;29;42;
2011;50;2011.12.18.;0;0 Ft;0;0 Ft;35;436 145 Ft;1989;7 675 Ft;36918;1 445 Ft;17;22;27;33;35;40;
2011;49;2011.12.11.;2;224 457 455 Ft;0;0 Ft;88;218 530 Ft;3298;5 830 Ft;49288;1 365 Ft;3;15;20;24;38;44;
2011;48;2011.12.04.;0;0 Ft;0;0 Ft;61;295 265 Ft;3335;5 400 Ft;59582;1 060 Ft;7;17;19;21;24;25;
2011;47;2011.11.27.;0;0 Ft;0;0 Ft;26;619 875 Ft;2112;7 630 Ft;38140;1 480 Ft;17;30;32;35;39;45;
2011;46;2011.11.20.;0;0 Ft;0;0 Ft;64;250 805 Ft;3053;5 260 Ft;44368;1 265 Ft;13;16;18;27;36;45;
2011;45;2011.11.13.;0;0 Ft;0;0 Ft;35;456 150 Ft;2180;7 325 Ft;37034;1 510 Ft;4;11;15;38;41;43;
2011;44;2011.11.06.;0;0 Ft;0;0 Ft;59;243 785 Ft;2435;5 905 Ft;38501;1 310 Ft;4;16;19;36;42;45;
2011;43;2011.10.30.;1;282 079 175 Ft;0;0 Ft;78;201 145 Ft;2867;5 470 Ft;41604;1 320 Ft;11;14;26;31;35;45;
2011;42;2011.10.23.;0;0 Ft;0;0 Ft;51;299 330 Ft;2536;6 020 Ft;39846;1 340 Ft;2;7;17;35;38;42;
2011;41;2011.10.16.;0;0 Ft;0;0 Ft;72;230 785 Ft;3141;5 290 Ft;49358;1 180 Ft;6;18;20;24;27;37;
2011;40;2011.10.09.;0;0 Ft;0;0 Ft;50;302 250 Ft;2413;6 265 Ft;39502;1 340 Ft;5;18;21;26;28;40;
2011;39;2011.10.02.;1;875 500 050 Ft;0;0 Ft;92;201 895 Ft;3993;4 650 Ft;60359;1 075 Ft;3;13;14;21;32;37;
2011;38;2011.09.25.;0;0 Ft;0;0 Ft;41;438 790 Ft;2073;8 680 Ft;40097;1 570 Ft;2;12;14;33;34;42;
2011;37;2011.09.18.;0;0 Ft;0;0 Ft;37;477 935 Ft;2044;8 650 Ft;38834;1 595 Ft;5;14;20;27;41;43;
2011;36;2011.09.11.;0;0 Ft;0;0 Ft;36;498 210 Ft;1865;9 615 Ft;36237;1 730 Ft;6;14;15;30;31;40;
2011;35;2011.09.04.;0;0 Ft;0;0 Ft;44;381 960 Ft;1833;9 170 Ft;33803;1 740 Ft;1;8;14;16;18;21;
2011;34;2011.08.28.;0;0 Ft;0;0 Ft;83;195 470 Ft;3174;5 110 Ft;46600;1 220 Ft;5;12;23;30;33;44;
2011;33;2011.08.21.;0;0 Ft;0;0 Ft;46;316 310 Ft;2095;6 945 Ft;35747;1 425 Ft;3;6;8;30;40;42;
2011;32;2011.08.14.;0;0 Ft;0;0 Ft;76;221 660 Ft;4048;4 160 Ft;56204;1 050 Ft;1;9;18;21;27;33;
