2008;52;2008.12.27.;0;0 Ft;27;1 610 810 Ft;2619;17 585 Ft;77890;1 150 Ft;26;34;66;67;83
2008;51;2008.12.20.;0;0 Ft;24;1 930 915 Ft;2242;21 885 Ft;78323;1 220 Ft;1;23;24;39;62
2008;50;2008.12.13.;0;0 Ft;24;2 078 820 Ft;2444;21 615 Ft;83059;1 235 Ft;1;15;43;44;51
2008;49;2008.12.06.;0;0 Ft;24;1 891 570 Ft;2404;19 995 Ft;73335;1 275 Ft;11;24;31;60;84
2008;48;2008.11.29.;1;159 152 200 Ft;57;787 265 Ft;4397;10 805 Ft;111999;825 Ft;10;13;28;52;65
2008;47;2008.11.22.;0;0 Ft;98;462 370 Ft;5767;8 320 Ft;127586;730 Ft;9;13;16;39;67
2008;46;2008.11.15.;1;175 138 540 Ft;98;530 515 Ft;7230;7 615 Ft;156171;685 Ft;9;13;29;33;64
2008;45;2008.11.08.;0;0 Ft;34;1 389 845 Ft;3753;13 330 Ft;102081;955 Ft;9;22;24;49;88
2008;44;2008.11.01.;1;2 310 384 275 Ft;82;676 010 Ft;5492;10 685 Ft;121096;940 Ft;2;9;39;69;75
2008;43;2008.10.25.;0;0 Ft;67;865 335 Ft;5412;11 345 Ft;132902;900 Ft;5;14;36;46;54
2008;42;2008.10.18.;0;0 Ft;37;1 646 215 Ft;2983;21 620 Ft;91815;1 365 Ft;31;52;55;59;62
2008;41;2008.10.11.;0;0 Ft;50;1 285 895 Ft;5766;11 805 Ft;149601;885 Ft;11;27;69;72;77
2008;40;2008.10.04.;0;0 Ft;25;2 371 130 Ft;2814;22 305 Ft;100164;1 220 Ft;1;25;38;71;74
2008;39;2008.09.27.;0;0 Ft;56;1 050 325 Ft;3797;16 400 Ft;101251;1 195 Ft;33;45;57;73;88
2008;38;2008.09.20.;0;0 Ft;45;1 335 060 Ft;3879;16 400 Ft;103347;1 195 Ft;22;31;53;67;84
2008;37;2008.09.13.;0;0 Ft;21;2 940 560 Ft;2429;26 920 Ft;79270;1 605 Ft;34;41;61;76;84
2008;36;2008.09.06.;0;0 Ft;40;1 398 935 Ft;3662;16 180 Ft;109774;1 050 Ft;22;23;31;42;73
2008;35;2008.08.30.;0;0 Ft;29;1 931 025 Ft;3322;17 850 Ft;106052;1 085 Ft;3;40;57;75;83
2008;34;2008.08.23.;0;0 Ft;21;2 428 730 Ft;2942;18 355 Ft;83297;1 260 Ft;11;20;44;46;88
2008;33;2008.08.16.;0;0 Ft;71;819 375 Ft;5101;12 075 Ft;124961;960 Ft;7;16;33;65;78
2008;32;2008.08.09.;0;0 Ft;45;1 193 450 Ft;3366;16 895 Ft;93324;1 185 Ft;1;33;42;65;70
2008;31;2008.08.02.;0;0 Ft;22;2 249 995 Ft;1945;26 945 Ft;69868;1 460 Ft;2;38;40;50;84
2008;30;2008.07.26.;0;0 Ft;28;1 745 285 Ft;2417;21 410 Ft;75529;1 330 Ft;32;37;48;70;87
2008;29;2008.07.19.;0;0 Ft;18;2 659 490 Ft;2281;22 220 Ft;79093;1 245 Ft;14;24;64;74;81
2008;28;2008.07.12.;0;0 Ft;43;1 119 060 Ft;3910;13 030 Ft;103177;960 Ft;2;23;26;27;50
2008;27;2008.07.05.;0;0 Ft;12;3 860 155 Ft;2558;19 175 Ft;76877;1 240 Ft;20;27;63;81;82
2008;26;2008.06.28.;0;0 Ft;50;896 445 Ft;5080;9 340 Ft;119793;770 Ft;4;7;56;71;83
2008;25;2008.06.21.;0;0 Ft;54;834 905 Ft;3774;12 650 Ft;91256;1 015 Ft;5;16;30;50;55
2008;24;2008.06.14.;0;0 Ft;47;1 071 150 Ft;4018;13 265 Ft;112893;920 Ft;3;15;16;56;89
2008;23;2008.06.07.;0;0 Ft;49;909 665 Ft;3617;13 050 Ft;88227;1 040 Ft;27;33;39;65;83
2008;22;2008.05.31.;0;0 Ft;47;915 485 Ft;3212;14 185 Ft;89246;995 Ft;4;8;18;86;89
2008;21;2008.05.24.;0;0 Ft;66;661 460 Ft;5052;9 150 Ft;113428;790 Ft;3;11;28;43;75
2008;20;2008.05.17.;0;0 Ft;18;2 424 780 Ft;1738;26 590 Ft;59013;1 525 Ft;53;57;62;82;90
2008;19;2008.05.10.;1;588 679 290 Ft;35;1 473 690 Ft;3366;16 225 Ft;95103;1 115 Ft;4;44;47;63;89
2008;18;2008.05.03.;0;0 Ft;18;2 562 725 Ft;2504;19 505 Ft;83907;1 130 Ft;10;53;54;65;71
2008;17;2008.04.26.;0;0 Ft;48;977 440 Ft;4900;10 140 Ft;121964;790 Ft;7;8;24;56;85
2008;16;2008.04.19.;0;0 Ft;18;2 648 505 Ft;2325;21 710 Ft;79002;1 240 Ft;11;36;38;79;89
2008;15;2008.04.12.;0;0 Ft;27;1 853 565 Ft;3004;17 640 Ft;88035;1 170 Ft;29;55;64;77;87
2008;14;2008.04.05.;0;0 Ft;25;1 861 065 Ft;2090;23 570 Ft;65782;1 455 Ft;16;51;69;78;87
2008;13;2008.03.29.;0;0 Ft;48;931 535 Ft;3560;13 300 Ft;90643;1 015 Ft;10;14;28;35;41
2008;12;2008.03.22.;1;84 277 605 Ft;49;974 640 Ft;3987;12 685 Ft;102099;965 Ft;9;29;57;69;74
2008;11;2008.03.15.;2;127 744 345 Ft;67;726 660 Ft;3599;14 325 Ft;89085;1 125 Ft;10;34;42;66;85
