1983;52;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;44;46;50;68;81
1983;51;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;10;48;53;67;73
1983;50;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;19;65;68;78;83
1983;49;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;32;38;44;71;72
1983;48;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;4;24;27;58;79
1983;47;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;18;43;44;50;83
1983;46;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;10;34;54;80;83
1983;45;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;19;41;51;56;84
1983;44;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;2;13;17;43;75
1983;43;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;1;35;39;78;84
1983;42;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;12;25;43;53;54
1983;41;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;41;55;77;88;90
1983;40;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;14;17;30;83;85
1983;39;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;15;28;54;78;80
1983;38;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;8;38;65;67;77
1983;37;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;10;18;20;24;66
1983;36;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;16;18;60;75;88
1983;35;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;4;5;28;41;88
1983;34;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;20;32;34;54;64
1983;33;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;29;41;68;78;82
1983;32;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;8;13;20;26;89
1983;31;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;4;31;62;82;89
1983;30;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;4;21;37;51;67
1983;29;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;13;27;29;49;83
1983;28;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;23;37;58;72;85
1983;27;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;41;50;57;61;62
1983;26;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;10;13;60;61;62
1983;25;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;12;20;25;47;81
1983;24;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;9;30;44;60;67
1983;23;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;7;21;63;64;85
1983;22;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;3;4;34;45;77
1983;21;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;31;43;49;52;73
1983;20;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;12;18;55;60;74
1983;19;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;16;29;43;56;90
1983;18;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;39;43;53;64;70
1983;17;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;47;55;67;78;84
1983;16;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;25;64;78;79;88
1983;15;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;23;41;55;76;84
1983;14;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;12;42;61;66;68
1983;13;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;25;34;56;59;85
1983;12;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;19;36;51;54;61
1983;11;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;5;7;65;68;83
1983;10;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;2;26;52;66;76
1983;9;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;13;18;30;54;71
1983;8;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;7;18;19;54;61
1983;7;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;3;10;50;60;63
1983;6;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;29;40;60;69;72
1983;5;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;23;32;70;80;81
1983;4;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;30;54;62;76;83
1983;3;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;39;47;55;76;90
1983;2;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;6;12;20;72;86
1983;1;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;13;23;24;85;89
