2015;52;2015.12.23.;2;21 879 820 Ft;85;232 500 Ft;3379;5 850 Ft;51650;1 120 Ft;14;19;22;23;24;28;29;2;5;11;18;26;28;29
2015;51;2015.12.16.;1;366 392 040 Ft;136;167 310 Ft;3943;5 770 Ft;59596;1 120 Ft;1;8;9;11;16;17;31;6;12;17;19;23;29;30
2015;50;2015.12.09.;0;0 Ft;127;174 745 Ft;4816;4 610 Ft;63199;1 030 Ft;1;6;9;13;21;32;33;3;10;12;22;23;32;33
2015;49;2015.12.02.;0;0 Ft;64;325 055 Ft;2814;7 395 Ft;47024;1 295 Ft;3;8;12;14;20;31;32;9;10;12;17;18;30;32
2015;48;2015.11.25.;0;0 Ft;46;439 450 Ft;2999;6 740 Ft;45580;1 300 Ft;1;4;7;9;16;20;25;1;18;19;22;24;26;30
2015;47;2015.11.18.;0;0 Ft;118;178 720 Ft;4240;4 975 Ft;57892;1 065 Ft;3;8;19;24;28;31;34;2;4;5;16;20;24;31
2015;46;2015.11.11.;0;0 Ft;46;464 290 Ft;2802;7 620 Ft;45520;1 375 Ft;1;2;3;6;16;28;35;1;8;10;14;16;22;32
2015;45;2015.11.04.;0;0 Ft;74;259 935 Ft;3330;5 775 Ft;50075;1 305 Ft;8;11;21;27;29;31;35;1;8;14;21;28;29;30
2015;44;2015.10.28.;0;0 Ft;64;278 450 Ft;2980;5 980 Ft;44271;1 180 Ft;2;5;8;16;25;29;34;4;5;9;10;22;28;34
2015;43;2015.10.21.;1;173 905 960 Ft;60;339 285 Ft;2752;7 395 Ft;44001;1 355 Ft;2;3;16;20;29;34;35;2;10;14;21;22;29;30
2015;42;2015.10.14.;0;0 Ft;41;515 845 Ft;2550;8 295 Ft;44921;1 380 Ft;1;15;16;19;21;24;33;1;12;17;21;23;26;27
2015;41;2015.10.07.;0;0 Ft;87;221 815 Ft;3784;5 100 Ft;53912;1 050 Ft;4;8;9;17;21;23;32;1;7;16;28;31;34;35
2015;40;2015.09.30.;0;0 Ft;54;328 400 Ft;2885;6 145 Ft;41765;1 245 Ft;2;4;17;23;32;33;35;1;10;11;16;24;26;27
2015;39;2015.09.23.;1;81 975 380 Ft;77;241 225 Ft;3635;5 110 Ft;51318;1 060 Ft;1;3;18;19;22;28;31;3;8;12;16;25;27;30
2015;38;2015.09.16.;0;0 Ft;58;318 050 Ft;2416;7 635 Ft;38365;1 410 Ft;2;4;15;25;26;29;31;3;8;19;20;25;26;30
2015;37;2015.09.09.;1;40 486 775 Ft;90;203 160 Ft;3691;4 955 Ft;49726;1 075 Ft;1;3;7;14;20;26;35;1;4;9;13;18;21;25
2015;36;2015.09.02.;1;255 339 495 Ft;100;202 180 Ft;3628;5 575 Ft;50226;1 180 Ft;1;8;9;12;15;22;29;1;6;8;21;25;28;34
2015;35;2015.08.26.;0;0 Ft;109;180 035 Ft;3769;5 205 Ft;51169;1 125 Ft;4;7;11;16;18;25;28;6;7;8;24;26;29;34
2015;34;2015.08.19.;0;0 Ft;73;272 070 Ft;3780;5 255 Ft;56238;1 035 Ft;4;12;17;29;32;33;35;5;8;9;13;19;25;31
2015;33;2015.08.12.;0;0 Ft;62;312 830 Ft;3395;5 715 Ft;51715;1 100 Ft;3;17;28;29;31;33;34;5;18;19;22;24;26;35
