2004;53;2004.12.29.;1;30 146 778 Ft;107;140 873 Ft;3335;4 520 Ft;52072;772 Ft;1;6;10;11;27;31;33;3;5;11;22;26;27;32
2004;52;2004.12.22.;1;60 193 494 Ft;53;282 948 Ft;3011;4 980 Ft;51181;781 Ft;1;2;19;25;28;29;31;6;8;18;19;29;30;34
2004;51;2004.12.15.;0;0 Ft;70;215 721 Ft;3119;4 841 Ft;52056;774 Ft;8;9;16;21;22;24;35;6;14;19;22;23;25;33
2004;50;2004.12.08.;1;30 112 614 Ft;62;242 844 Ft;3168;4 753 Ft;48466;828 Ft;6;7;15;16;22;24;34;1;4;5;11;18;26;32
2004;49;2004.12.01.;2;14 506 317 Ft;146;99 358 Ft;5019;2 890 Ft;67201;576 Ft;1;12;13;19;23;26;33;4;7;15;19;23;33;35
2004;48;2004.11.24.;3;19 667 088 Ft;138;105 993 Ft;5583;2 620 Ft;65133;599 Ft;3;6;11;19;22;25;30;2;3;9;14;19;27;34
2004;47;2004.11.17.;0;0 Ft;93;159 932 Ft;3565;4 172 Ft;54689;725 Ft;3;6;11;14;21;22;30;1;2;8;14;19;22;35
2004;46;2004.11.10.;2;30 894 048 Ft;88;192 738 Ft;3489;4 861 Ft;59060;766 Ft;1;7;11;25;26;32;35;12;13;27;30;31;33;34
2004;45;2004.11.03.;0;0 Ft;60;232 219 Ft;3232;4 311 Ft;48864;760 Ft;11;19;23;26;28;30;31;13;20;23;26;29;30;35
2004;44;;1;89 170 380 Ft;77;189 147 Ft;3504;4 156 Ft;54428;714 Ft;11;16;21;22;26;27;30;9;17;18;21;27;28;31
2004;43;;0;0 Ft;81;184 376 Ft;3361;4 443 Ft;51611;772 Ft;2;5;9;20;23;25;34;5;6;9;10;22;24;34
2004;42;;0;0 Ft;58;260 111 Ft;3426;4 404 Ft;50855;791 Ft;2;13;14;15;16;23;24;1;11;12;13;15;28;31
2004;41;;1;61 923 294 Ft;165;102 629 Ft;6157;2 750 Ft;78762;573 Ft;3;7;23;24;27;31;35;4;6;18;25;27;32;34
2004;40;;0;0 Ft;65;215 813 Ft;3094;4 534 Ft;48983;764 Ft;2;22;27;29;30;31;33;3;5;8;14;15;20;25
2004;39;;1;89 724 594 Ft;106;138 764 Ft;4943;2 976 Ft;64653;607 Ft;3;6;7;10;15;20;26;1;7;9;13;17;22;31
2004;38;;0;0 Ft;79;183 337 Ft;3933;3 683 Ft;60914;634 Ft;9;11;13;17;18;28;33;14;16;18;20;22;27;35
2004;37;;0;0 Ft;70;202 424 Ft;3857;3 674 Ft;52571;719 Ft;2;7;9;10;14;24;33;16;19;20;23;29;34;35
2004;36;;1;54 676 872 Ft;59;233 227 Ft;2684;5 127 Ft;43953;835 Ft;2;10;14;15;16;24;33;6;7;9;11;16;25;33
2004;35;;0;0 Ft;79;171 874 Ft;3564;3 810 Ft;51902;698 Ft;1;3;6;9;17;22;31;5;7;8;16;22;31;32
2004;34;;1;61 207 902 Ft;109;130 058 Ft;4791;2 959 Ft;60975;620 Ft;3;4;13;24;27;32;34;6;7;14;25;26;29;32
2004;33;;0;0 Ft;43;382 039 Ft;2397;6 853 Ft;45638;960 Ft;1;12;14;16;17;22;25;10;12;15;17;18;20;35
2004;32;;1;113 373 522 Ft;74;194 760 Ft;3412;4 224 Ft;52807;728 Ft;11;13;17;21;25;30;31;10;11;14;20;21;27;35
2004;31;;0;0 Ft;52;272 266 Ft;2995;4 727 Ft;49970;756 Ft;1;3;15;23;28;34;35;4;7;8;11;12;31;32
2004;30;;0;0 Ft;55;250 623 Ft;2626;5 249 Ft;43866;838 Ft;3;10;16;26;30;32;35;5;9;10;13;14;33;35
2004;29;;0;0 Ft;84;170 624 Ft;3645;3 932 Ft;52437;729 Ft;8;11;14;18;28;34;35;3;6;13;14;26;30;31
