2003;52;;0;0 Ft;0;0 Ft;16;713 588 Ft;1230;9 282 Ft;29974;1 333 Ft;24;30;34;35;36;42;15
2003;51;;0;0 Ft;0;0 Ft;28;447 030 Ft;2415;5 183 Ft;43760;1 001 Ft;1;4;9;20;34;35;15
2003;50;;0;0 Ft;3;4 182 428 Ft;83;151 172 Ft;4480;2 801 Ft;67244;653 Ft;4;5;8;12;19;31;24
2003;49;;1;148 999 284 Ft;1;13 848 921 Ft;45;307 754 Ft;2747;5 041 Ft;50889;952 Ft;7;18;35;38;40;42;14
2003;48;;0;0 Ft;1;43 102 897 Ft;72;202 113 Ft;3188;4 565 Ft;61101;834 Ft;11;17;18;39;43;45;35
2003;47;;0;0 Ft;0;0 Ft;20;708 508 Ft;2109;6 719 Ft;41888;1 184 Ft;8;15;16;22;26;42;35
2003;46;;1;98 723 054 Ft;0;0 Ft;71;202 544 Ft;4646;3 095 Ft;74779;673 Ft;3;9;23;25;29;44;4
2003;45;;0;0 Ft;2;6 912 996 Ft;93;148 667 Ft;4827;2 864 Ft;71753;674 Ft;3;11;12;24;30;40;41
2003;44;;2;214 199 110 Ft;2;7 292 589 Ft;95;153 528 Ft;4020;3 628 Ft;62613;815 Ft;1;3;18;21;34;44;35
2003;43;;0;0 Ft;1;14 007 784 Ft;37;378 589 Ft;2636;5 314 Ft;55269;887 Ft;2;3;9;20;41;42;14
2003;42;;0;0 Ft;3;4 760 118 Ft;68;210 005 Ft;3528;4 048 Ft;59332;842 Ft;4;6;15;27;41;44;30
2003;41;;0;0 Ft;3;4 682 230 Ft;40;351 167 Ft;2752;5 104 Ft;46653;1 054 Ft;10;22;29;34;39;43;4
2003;40;;0;0 Ft;4;3 379 482 Ft;62;218 031 Ft;3572;3 784 Ft;56850;832 Ft;5;24;26;40;41;45;15
2003;39;;0;0 Ft;3;4 262 999 Ft;44;290 659 Ft;2616;4 889 Ft;47210;948 Ft;7;16;21;22;30;38;13
2003;38;;0;0 Ft;3;8 202 094 Ft;57;216 919 Ft;2920;4 234 Ft;48605;890 Ft;2;9;16;29;33;38;4
2003;37;;0;0 Ft;0;0 Ft;99;123 656 Ft;4574;2 676 Ft;62052;690 Ft;4;7;19;27;29;35;22
2003;36;;0;0 Ft;1;11 709 133 Ft;53;220 927 Ft;3314;3 533 Ft;57326;715 Ft;9;10;11;14;31;33;29
2003;35;;2;61 370 889 Ft;3;3 999 235 Ft;188;63 818 Ft;6128;1 958 Ft;72583;579 Ft;5;8;13;17;23;32;1
2003;34;;0;0 Ft;5;2 299 666 Ft;55;209 061 Ft;3225;3 565 Ft;56132;717 Ft;4;7;8;9;17;35;19
2003;33;;0;0 Ft;1;11 573 048 Ft;18;642 947 Ft;1845;6 273 Ft;38065;1 064 Ft;12;14;20;23;34;35;32
2003;32;;1;282 514 233 Ft;1;12 394 868 Ft;86;144 126 Ft;3773;3 285 Ft;57803;751 Ft;11;14;18;23;37;39;7
2003;31;;0;0 Ft;2;5 969 400 Ft;79;151 124 Ft;4148;2 878 Ft;63208;661 Ft;2;4;5;13;23;32;40
2003;30;;0;0 Ft;6;3 870 166 Ft;81;144 207 Ft;3941;2 964 Ft;57503;711 Ft;5;11;19;21;35;39;28
