2014;52;2014.12.24.;1;125 394 550 Ft;64;298 040 Ft;3174;6 010 Ft;50354;1 110 Ft;3;6;12;17;21;24;25;4;6;9;21;23;27;28
2014;51;2014.12.17.;0;0 Ft;83;228 070 Ft;3837;4 935 Ft;52823;1 050 Ft;3;5;13;24;31;32;35;6;7;10;21;23;31;35
2014;50;2014.12.10.;0;0 Ft;79;235 765 Ft;3851;4 835 Ft;49391;1 105 Ft;8;10;12;19;26;30;31;4;9;12;15;19;21;25
2014;49;2014.12.03.;1;40 277 285 Ft;80;227 370 Ft;3473;5 235 Ft;49839;1 070 Ft;7;10;15;21;23;26;30;8;13;22;28;29;34;35
2014;48;2014.11.26.;1;124 750 090 Ft;66;284 800 Ft;2408;7 805 Ft;40186;1 370 Ft;1;6;7;12;24;29;31;11;16;18;19;26;31;32
2014;47;2014.11.19.;0;0 Ft;79;236 975 Ft;3355;5 580 Ft;51978;1 055 Ft;1;13;17;20;27;28;33;2;6;7;9;19;24;35
2014;46;2014.11.12.;0;0 Ft;96;196 055 Ft;3211;5 860 Ft;46028;1 200 Ft;4;10;12;24;27;30;32;1;5;16;21;22;29;31
2014;45;2014.11.05.;1;121 965 720 Ft;92;205 250 Ft;3402;5 550 Ft;50037;1 105 Ft;6;13;15;16;21;28;32;7;12;15;20;22;24;27
2014;44;2014.10.29.;0;0 Ft;54;327 995 Ft;2659;6 660 Ft;42345;1 225 Ft;2;11;20;23;24;28;33;2;3;12;14;15;28;31
2014;43;2014.10.22.;0;0 Ft;55;336 120 Ft;3191;5 795 Ft;45312;1 195 Ft;5;7;11;15;18;27;28;14;15;20;22;30;31;32
2014;42;2014.10.15.;1;86 668 055 Ft;118;169 935 Ft;3927;5 105 Ft;54871;1 070 Ft;1;6;9;13;16;21;23;12;15;23;24;28;31;34
2014;41;2014.10.08.;0;0 Ft;40;477 205 Ft;3240;5 890 Ft;50669;1 105 Ft;2;3;7;15;16;31;34;3;5;8;13;14;16;33
2014;40;2014.10.01.;1;135 060 085 Ft;60;330 150 Ft;2849;6 955 Ft;46984;1 235 Ft;8;10;13;21;22;34;35;5;8;9;22;23;25;26
2014;39;2014.09.24.;0;0 Ft;64;307 565 Ft;2938;6 700 Ft;47371;1 215 Ft;1;3;11;19;21;24;25;6;10;11;12;15;21;23
2014;38;2014.09.17.;0;0 Ft;126;170 650 Ft;4744;4 530 Ft;62393;1 010 Ft;9;14;21;23;25;27;33;4;6;13;16;21;22;33
2014;37;2014.09.10.;3;15 338 645 Ft;118;176 115 Ft;4205;4 940 Ft;55208;1 100 Ft;2;5;15;18;21;27;34;6;11;13;23;29;30;34
2014;36;2014.09.03.;2;42 510 750 Ft;105;186 550 Ft;3887;5 040 Ft;54483;1 055 Ft;9;11;13;24;26;33;34;2;3;5;13;14;16;24
2014;35;2014.08.27.;0;0 Ft;76;247 490 Ft;2682;7 015 Ft;40657;1 355 Ft;2;5;9;14;28;30;33;1;15;16;20;25;29;31
2014;34;2014.08.20.;2;44 192 050 Ft;114;165 320 Ft;4116;4 580 Ft;51664;1 070 Ft;5;8;20;21;22;32;35;7;14;21;23;25;30;32
2014;33;2014.08.13.;0;0 Ft;90;234 095 Ft;3672;5 740 Ft;49728;1 240 Ft;1;5;6;18;20;25;35;2;4;9;16;29;31;35
2014;32;2014.08.06.;1;43 077 915 Ft;113;172 165 Ft;3673;5 295 Ft;46740;1 220 Ft;2;8;15;21;23;31;34;4;11;15;17;25;26;34
2014;31;2014.07.30.;1;227 307 990 Ft;72;299 130 Ft;3253;6 620 Ft;53691;1 175 Ft;4;13;16;17;27;28;32;1;8;9;13;25;26;29
2014;30;2014.07.23.;0;0 Ft;53;399 960 Ft;3247;6 530 Ft;52120;1 190 Ft;9;12;17;20;21;26;27;1;7;20;22;23;28;34
2014;29;2014.07.16.;0;0 Ft;54;387 110 Ft;2833;7 380 Ft;45143;1 355 Ft;2;5;10;16;17;26;34;1;8;9;14;22;30;34
2014;28;2014.07.09.;0;0 Ft;78;256 270 Ft;3584;5 575 Ft;53955;1 085 Ft;2;7;8;9;13;16;27;2;6;12;16;19;25;34
2014;27;2014.07.02.;0;0 Ft;58;328 055 Ft;2926;6 505 Ft;44091;1 265 Ft;7;9;18;20;21;22;25;10;15;27;30;32;33;35
2014;26;2014.06.25.;2;66 842 180 Ft;163;125 455 Ft;5242;3 900 Ft;63449;945 Ft;7;12;13;16;19;24;27;19;21;23;25;29;30;31
