2006;52;2006.12.27.;0;0 Ft;79;180 137 Ft;3848;3 698 Ft;53291;712 Ft;2;6;8;12;15;23;30;3;11;12;13;19;26;28
2006;51;2006.12.20.;0;0 Ft;66;234 921 Ft;3130;4 954 Ft;47059;879 Ft;1;17;19;23;26;28;33;8;12;20;26;28;29;35
2006;50;2006.12.13.;0;0 Ft;75;206 905 Ft;3111;4 988 Ft;45003;920 Ft;1;2;14;18;23;29;30;1;8;11;14;18;26;30
2006;49;2006.12.06.;0;0 Ft;130;134 719 Ft;5264;3 327 Ft;70594;662 Ft;11;13;14;22;29;31;33;3;7;8;9;15;23;32
2006;48;2006.11.29.;1;89 281 333 Ft;70;212 020 Ft;3016;4 921 Ft;45249;875 Ft;1;11;12;16;19;27;29;1;3;8;16;26;27;33
2006;47;2006.11.22.;0;0 Ft;151;98 743 Ft;5451;2 735 Ft;71514;556 Ft;3;7;9;11;12;18;19;3;7;10;11;21;29;34
2006;46;2006.11.15.;0;0 Ft;72;206 792 Ft;3115;4 780 Ft;45173;879 Ft;2;4;17;20;26;27;34;5;8;17;25;26;27;32
2006;45;2006.11.08.;3;28 049 805 Ft;85;173 887 Ft;4380;3 375 Ft;59586;661 Ft;2;3;11;13;16;22;28;9;14;17;19;29;33;35
2006;44;2006.11.02.;0;0 Ft;55;243 696 Ft;2762;4 853 Ft;42831;834 Ft;8;9;12;16;22;28;29;18;20;22;23;28;32;33
2006;43;2006.10.25.;0;0 Ft;78;178 090 Ft;2699;5 147 Ft;43167;858 Ft;6;7;8;12;13;21;22;3;9;23;25;26;30;35
2006;42;2006.10.18.;3;30 599 125 Ft;128;117 979 Ft;4573;3 302 Ft;56427;714 Ft;3;7;14;18;24;25;33;4;5;14;18;20;21;34
2006;41;2006.10.11.;0;0 Ft;43;388 532 Ft;3507;4 764 Ft;59470;749 Ft;3;7;9;12;13;30;34;12;13;14;17;22;30;34
2006;40;2006.10.04.;0;0 Ft;98;143 780 Ft;3755;3 752 Ft;49868;753 Ft;1;9;11;16;18;27;29;1;3;8;17;18;22;31
2006;39;2006.09.27.;1;27 830 982 Ft;186;74 814 Ft;5137;2 709 Ft;57657;644 Ft;3;15;16;24;25;29;34;3;6;13;19;21;23;27
2006;38;2006.09.20.;1;88 684 445 Ft;75;192 700 Ft;3207;4 507 Ft;42381;909 Ft;8;11;16;20;30;32;34;11;13;20;22;24;31;33
2006;37;2006.09.13.;0;0 Ft;136;108 603 Ft;3967;3 723 Ft;53931;730 Ft;5;7;9;13;20;24;28;4;5;11;19;20;25;31
2006;36;2006.09.06.;0;0 Ft;92;164 344 Ft;3609;4 189 Ft;52142;773 Ft;5;8;11;13;14;23;25;1;9;10;15;18;27;34
2006;35;2006.08.30.;2;32 384 105 Ft;111;128 738 Ft;3667;3 897 Ft;49777;766 Ft;3;6;14;19;21;34;35;4;6;14;18;20;27;34
2006;34;2006.08.23.;0;0 Ft;108;129 344 Ft;3673;3 803 Ft;51055;730 Ft;9;14;22;24;25;30;34;2;7;9;15;21;29;33
2006;33;2006.08.16.;1;57 085 944 Ft;106;136 359 Ft;4324;3 343 Ft;56620;681 Ft;9;12;18;19;24;27;32;13;19;20;22;24;27;35
2006;32;2006.08.09.;0;0 Ft;70;201 270 Ft;3019;4 667 Ft;44311;848 Ft;1;9;12;17;19;20;29;6;12;14;16;18;20;21
