2004;53;2005.01.02.;0;0 Ft;3;7 483 171 Ft;74;162 824 Ft;2885;4 176 Ft;44239;953 Ft;10;20;26;31;35;36;5
2004;52;2004.12.26.;0;0 Ft;0;0 Ft;24;462 247 Ft;2246;4 939 Ft;45327;857 Ft;2;3;26;31;32;40;33
2004;51;2004.12.19.;0;0 Ft;1;11 034 020 Ft;26;424 385 Ft;2211;4 991 Ft;41596;928 Ft;1;4;8;9;34;38;3
2004;50;2004.12.12.;0;0 Ft;1;11 137 619 Ft;18;618 757 Ft;1595;6 983 Ft;33776;1 154 Ft;20;27;29;30;42;45;16
2004;49;2004.12.05.;1;75 209 469 Ft;1;10 962 999 Ft;59;185 814 Ft;3239;3 385 Ft;52550;730 Ft;4;17;18;22;31;37;29
2004;48;2004.11.28.;0;0 Ft;1;10 525 421 Ft;37;284 471 Ft;2115;4 977 Ft;36888;999 Ft;5;7;15;20;34;35;42
2004;47;2004.11.21.;1;117 264 218 Ft;1;23 002 369 Ft;44;249 600 Ft;2394;4 587 Ft;45313;848 Ft;3;20;23;24;28;34;35
2004;46;2004.11.14.;0;0 Ft;0;0 Ft;70;171 714 Ft;2955;4 068 Ft;47962;877 Ft;10;14;20;27;31;43;28
2004;45;2004.11.07.;0;0 Ft;1;10 501 693 Ft;32;328 178 Ft;1560;6 732 Ft;36363;1 011 Ft;21;23;24;25;32;36;20
2004;44;;1;151 665 885 Ft;5;2 270 557 Ft;114;99 586 Ft;4544;2 498 Ft;61360;648 Ft;8;13;19;23;33;41;4
2004;43;;0;0 Ft;2;4 865 956 Ft;39;249 536 Ft;2208;4 408 Ft;38356;888 Ft;2;7;14;15;23;37;9
2004;42;;0;0 Ft;2;11 124 205 Ft;43;257 737 Ft;2503;4 428 Ft;47200;822 Ft;14;21;24;25;33;42;18
2004;41;;0;0 Ft;0;0 Ft;33;338 355 Ft;2281;4 895 Ft;41721;937 Ft;12;15;27;33;34;37;31
2004;40;;2;58 215 411 Ft;3;3 772 591 Ft;205;55 209 Ft;6423;1 762 Ft;76558;517 Ft;3;6;9;25;27;33;44
2004;39;;0;0 Ft;1;11 041 331 Ft;81;136 313 Ft;3100;3 562 Ft;47306;817 Ft;4;6;8;19;35;40;38
2004;38;;0;0 Ft;2;5 453 422 Ft;46;237 105 Ft;2582;4 224 Ft;42539;897 Ft;14;26;31;34;41;44;37
2004;37;;2;56 310 235 Ft;4;5 491 786 Ft;131;85 966 Ft;4262;2 642 Ft;57549;685 Ft;3;7;16;26;32;35;5
2004;36;;0;0 Ft;0;0 Ft;49;218 482 Ft;2914;3 674 Ft;50122;748 Ft;6;18;23;26;41;42;36
2004;35;;0;0 Ft;1;10 210 131 Ft;27;378 153 Ft;1869;5 463 Ft;35631;1 003 Ft;1;10;22;27;32;33;38
2004;34;;1;346 416 890 Ft;1;56 542 136 Ft;68;161 518 Ft;2653;4 140 Ft;43020;894 Ft;4;7;15;22;34;43;3
2004;33;;0;0 Ft;0;0 Ft;67;197 075 Ft;3677;3 591 Ft;63589;727 Ft;3;6;17;24;29;30;15
2004;32;;0;0 Ft;0;0 Ft;53;206 880 Ft;3201;3 425 Ft;53908;712 Ft;2;9;12;33;39;41;15
2004;31;;0;0 Ft;0;0 Ft;33;330 879 Ft;2225;4 907 Ft;41239;927 Ft;7;8;14;33;38;45;27
2004;30;;0;0 Ft;0;0 Ft;130;80 547 Ft;4235;2 473 Ft;52892;693 Ft;6;10;12;26;32;38;25
2004;29;;0;0 Ft;1;32 080 136 Ft;28;388 173 Ft;1810;6 005 Ft;36112;1 053 Ft;1;2;8;10;26;35;44
2004;28;;0;0 Ft;0;0 Ft;15;713 317 Ft;1615;6 625 Ft;33382;1 122 Ft;1;20;26;32;37;40;31
2004;27;;0;0 Ft;0;0 Ft;30;350 384 Ft;1499;7 012 Ft;29080;1 265 Ft;10;14;16;22;29;36;21
2004;26;;0;0 Ft;1;10 353 982 Ft;36;287 611 Ft;2486;4 165 Ft;44440;815 Ft;4;9;16;20;21;35;6
2004;25;;1;159 176 386 Ft;1;11 137 435 Ft;82;135 822 Ft;2952;3 773 Ft;43776;890 Ft;7;14;25;32;36;42;17
2004;24;;0;0 Ft;3;15 602 974 Ft;53;217 646 Ft;3004;3 840 Ft;50345;802 Ft;6;7;12;28;32;40;22
2004;23;;0;0 Ft;0;0 Ft;46;251 260 Ft;2736;4 224 Ft;50383;803 Ft;9;16;20;24;30;31;12
2004;22;;0;0 Ft;0;0 Ft;69;163 019 Ft;3065;3 670 Ft;49495;795 Ft;6;7;10;25;29;44;37
2004;21;;1;240 913 273 Ft;0;0 Ft;35;356 211 Ft;2610;4 777 Ft;53495;816 Ft;3;12;13;15;16;44;10
2004;20;;0;0 Ft;3;4 505 616 Ft;73;185 162 Ft;3703;3 650 Ft;58190;813 Ft;5;21;26;34;37;45;13
2004;19;;0;0 Ft;1;11 200 685 Ft;54;207 420 Ft;2893;3 872 Ft;47427;827 Ft;4;6;16;22;24;38;36
2004;18;;0;0 Ft;2;10 551 144 Ft;45;231 076 Ft;2446;4 251 Ft;44917;810 Ft;1;9;10;27;31;34;32
2004;17;;0;0 Ft;0;0 Ft;16;668 992 Ft;1526;7 014 Ft;29282;1 279 Ft;1;14;28;33;36;43;23
2004;16;;0;0 Ft;6;5 524 665 Ft;50;210 903 Ft;2507;4 206 Ft;40409;913 Ft;2;11;20;34;44;45;31
2004;15;;1;155 819 236 Ft;0;0 Ft;34;341 211 Ft;2083;5 569 Ft;44207;918 Ft;4;6;7;10;36;37;17
2004;14;;0;0 Ft;0;0 Ft;26;423 142 Ft;2172;5 065 Ft;44537;865 Ft;8;9;13;14;38;41;1
2004;13;;0;0 Ft;1;11 055 085 Ft;61;181 231 Ft;2652;4 169 Ft;40318;960 Ft;15;17;20;26;31;36;32
