2002;52;;0;0 Ft;79;138 948 Ft;2788;3 937 Ft;42771;684 Ft;7;8;19;22;23;32;33;6;12;19;20;22;24;25
2002;51;;0;0 Ft;86;168 193 Ft;3683;3 927 Ft;54303;710 Ft;4;9;12;24;25;30;35;6;8;11;13;14;21;23
2002;50;;0;0 Ft;103;142 208 Ft;3710;3 948 Ft;52668;742 Ft;3;13;19;20;25;26;30;1;3;12;15;27;30;34
2002;49;;0;0 Ft;70;205 699 Ft;3498;4 116 Ft;48932;785 Ft;9;17;18;20;30;31;34;2;11;14;15;18;25;27
2002;48;;0;0 Ft;59;231 140 Ft;2704;5 043 Ft;44897;810 Ft;2;3;16;23;24;30;34;4;10;14;19;21;31;34
2002;47;;0;0 Ft;56;239 627 Ft;3015;4 451 Ft;44726;800 Ft;1;8;10;15;21;22;29;14;15;17;21;27;31;34
2002;46;;0;0 Ft;72;183 403 Ft;3052;4 327 Ft;44371;794 Ft;2;5;9;15;16;22;24;4;6;14;25;26;27;29
2002;45;;0;0 Ft;72;168 208 Ft;3149;3 846 Ft;47383;682 Ft;5;7;14;21;26;27;31;3;5;8;10;14;24;26
2002;44;;0;0 Ft;36;315 701 Ft;2003;5 674 Ft;34832;870 Ft;1;2;7;16;17;22;24;1;8;11;20;26;32;33
2002;43;;1;137 975 580 Ft;46;251 001 Ft;2254;5 122 Ft;40053;769 Ft;5;10;18;20;24;25;28;2;3;12;15;17;22;26
2002;42;;0;0 Ft;53;228 949 Ft;2823;4 298 Ft;45997;703 Ft;8;18;20;23;27;28;32;5;18;24;26;28;30;35
2002;41;;0;0 Ft;59;196 511 Ft;2569;4 513 Ft;41739;741 Ft;2;3;10;14;18;23;24;2;7;8;21;22;30;31
2002;40;;0;0 Ft;38;296 539 Ft;2177;5 176 Ft;36877;815 Ft;7;11;18;19;20;22;26;8;12;15;16;21;31;33
2002;39;;0;0 Ft;44;257 415 Ft;2229;5 081 Ft;36904;818 Ft;1;2;10;11;12;25;33;2;5;10;21;22;32;35
2002;38;;0;0 Ft;60;185 309 Ft;2536;4 384 Ft;36839;805 Ft;1;4;6;14;19;27;31;1;2;6;8;15;25;31
2002;37;;1;203 477 292 Ft;71;175 201 Ft;2747;4 528 Ft;42809;775 Ft;12;14;16;22;30;32;34;7;10;11;22;25;27;29
2002;36;;0;0 Ft;44;267 247 Ft;2020;5 821 Ft;34691;904 Ft;6;9;15;20;23;32;33;19;20;22;27;30;34;35
2002;35;;0;0 Ft;74;154 792 Ft;3314;3 456 Ft;47737;640 Ft;7;9;12;13;15;20;23;4;5;8;15;18;24;26
2002;34;;0;0 Ft;53;197 562 Ft;2630;3 981 Ft;40676;686 Ft;1;4;7;17;20;24;25;2;5;7;9;10;21;25
2002;33;;0;0 Ft;44;270 070 Ft;2138;5 558 Ft;35599;890 Ft;1;15;26;27;32;33;35;1;5;7;9;26;30;33
2002;32;;0;0 Ft;89;125 344 Ft;3560;3 134 Ft;47533;626 Ft;1;2;12;13;22;24;28;8;19;21;22;25;33;35
2002;31;;0;0 Ft;52;207 794 Ft;2270;4 760 Ft;34165;843 Ft;5;9;20;23;26;34;35;1;4;21;25;27;30;35
2002;30;;0;0 Ft;63;174 507 Ft;2224;4 943 Ft;38165;768 Ft;6;12;13;16;19;32;34;3;4;6;11;25;28;33
2002;29;;0;0 Ft;50;215 543 Ft;2222;4 850 Ft;35783;803 Ft;5;12;20;25;29;31;35;7;8;16;28;30;31;32
2002;28;;1;21 559 824 Ft;93;115 913 Ft;3456;3 119 Ft;46357;620 Ft;1;4;6;11;12;13;17;3;5;7;10;18;19;30
2002;27;;2;33 178 248 Ft;60;182 661 Ft;2807;3 904 Ft;41181;710 Ft;6;10;12;18;23;26;35;3;5;11;22;26;27;31
2002;26;;0;0 Ft;39;290 996 Ft;2148;5 283 Ft;37579;805 Ft;6;8;9;12;18;33;34;1;14;16;21;23;28;29
2002;25;;0;0 Ft;55;197 632 Ft;2542;4 276 Ft;39059;742 Ft;10;13;20;21;24;29;31;1;12;17;18;23;28;35
2002;24;;1;50 491 188 Ft;60;195 270 Ft;3254;3 601 Ft;46154;677 Ft;1;3;7;13;16;30;35;1;6;7;15;27;28;29
2002;23;;0;0 Ft;72;187 908 Ft;3371;4 013 Ft;48468;744 Ft;3;9;10;11;20;30;35;1;5;9;11;16;21;25
2002;22;;1;68 777 532 Ft;58;198 864 Ft;2476;4 658 Ft;36482;843 Ft;1;4;12;14;20;23;25;1;3;8;22;25;26;32
2002;21;;0;0 Ft;62;181 025 Ft;2691;4 171 Ft;41372;723 Ft;2;5;13;28;29;32;35;2;3;10;16;24;25;31
2002;20;;0;0 Ft;121;96 125 Ft;4069;2 858 Ft;51359;604 Ft;3;5;8;10;20;23;27;5;6;7;14;17;24;35
2002;19;;1;95 629 968 Ft;57;209 602 Ft;3223;3 707 Ft;48622;655 Ft;6;8;13;14;23;24;34;4;5;8;11;15;17;35
2002;18;;0;0 Ft;56;224 236 Ft;2660;4 721 Ft;42929;780 Ft;4;16;22;23;32;34;35;7;10;12;19;20;28;32
2002;17;;0;0 Ft;120;95 824 Ft;3934;2 923 Ft;49067;625 Ft;3;10;13;26;32;33;35;5;8;10;14;17;24;28
2002;16;;0;0 Ft;51;231 600 Ft;2353;5 020 Ft;40662;775 Ft;17;18;22;23;29;32;35;6;7;10;15;17;22;34
2002;15;;1;23 980 086 Ft;95;126 211 Ft;3359;3 570 Ft;47510;673 Ft;8;9;15;17;27;28;35;5;15;18;21;24;32;34
2002;14;;1;47 474 460 Ft;43;264 065 Ft;2320;4 894 Ft;36730;824 Ft;1;12;14;23;29;30;31;6;7;8;12;21;26;27
2002;13;;0;0 Ft;43;287 963 Ft;2864;4 323 Ft;48939;675 Ft;1;3;4;5;23;29;31;2;3;5;6;11;20;31
2002;12;;1;163 827 432 Ft;86;178 711 Ft;4281;3 590 Ft;63391;647 Ft;2;8;9;13;23;25;28;1;8;9;11;12;15;25
2002;11;;0;0 Ft;65;203 061 Ft;3381;3 904 Ft;46990;749 Ft;2;6;9;20;24;30;34;2;8;11;14;18;20;33
2002;10;;0;0 Ft;69;237 661 Ft;3576;4 586 Ft;58787;744 Ft;1;2;4;15;18;22;28;1;7;10;13;14;31;34
2002;9;;0;0 Ft;110;111 098 Ft;3681;3 320 Ft;51738;630 Ft;1;2;4;16;19;30;34;4;5;7;13;25;28;33
2002;8;;0;0 Ft;53;232 412 Ft;2422;5 086 Ft;37483;876 Ft;4;6;17;19;25;26;35;1;2;3;15;16;22;24
2002;7;;0;0 Ft;51;243 301 Ft;2517;4 930 Ft;42003;788 Ft;5;6;9;11;15;29;31;9;20;21;23;24;34;35
2002;6;;1;118 747 926 Ft;50;250 971 Ft;2677;4 688 Ft;39635;844 Ft;1;2;6;12;13;25;31;3;6;15;17;20;22;31
2002;5;;0;0 Ft;84;143 103 Ft;3349;3 589 Ft;50391;636 Ft;9;11;13;14;19;21;26;3;6;14;17;18;22;27
2002;4;;0;0 Ft;89;133 591 Ft;3538;3 361 Ft;49464;641 Ft;5;15;17;21;27;30;34;2;8;9;13;21;25;34
2002;3;;0;0 Ft;45;257 917 Ft;2393;4 850 Ft;38817;797 Ft;1;6;7;8;14;22;29;1;3;6;20;23;25;35
2002;2;;0;0 Ft;53;213 375 Ft;2356;4 800 Ft;37303;808 Ft;6;11;17;19;20;29;30;3;9;14;15;17;26;30
2002;1;;1;84 743 640 Ft;120;83 562 Ft;4115;2 437 Ft;51658;518 Ft;4;11;15;26;29;32;35;3;5;7;13;18;19;24
