1995;52;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;5;32;38;64;81
1995;51;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;61;65;74;83;85
1995;50;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;11;13;66;80;87
1995;49;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;1;9;48;54;85
1995;48;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;46;64;65;77;81
1995;47;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;19;23;47;72;79
1995;46;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;8;43;78;87;90
1995;45;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;1;3;21;43;52
1995;44;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;22;23;54;62;68
1995;43;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;6;16;26;42;74
1995;42;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;17;69;75;80;89
1995;41;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;12;57;79;82;83
1995;40;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;27;33;52;72;73
1995;39;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;16;26;33;66;72
1995;38;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;24;48;60;66;85
1995;37;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;24;25;33;50;61
1995;36;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;13;51;69;71;72
1995;35;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;8;13;42;70;80
1995;34;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;5;11;44;56;79
1995;33;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;27;34;49;63;68
1995;32;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;8;37;44;51;80
1995;31;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;15;31;39;51;73
1995;30;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;6;20;40;46;47
1995;29;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;7;32;63;77;81
1995;28;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;27;52;53;57;62
1995;27;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;2;17;28;77;79
1995;26;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;23;28;44;55;76
1995;25;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;7;14;27;45;51
1995;24;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;42;52;62;83;90
1995;23;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;22;52;65;66;76
1995;22;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;23;45;62;74;86
1995;21;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;3;12;22;29;36
1995;20;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;6;15;23;69;90
1995;19;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;16;45;51;52;90
1995;18;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;14;29;40;55;76
1995;17;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;20;35;48;66;80
1995;16;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;1;4;33;67;75
1995;15;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;39;55;58;71;74
1995;14;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;9;27;33;40;50
1995;13;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;16;50;66;73;74
1995;12;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;2;19;69;85;87
1995;11;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;7;11;33;78;81
1995;10;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;10;20;40;54;85
1995;9;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;5;25;35;39;52
1995;8;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;5;10;45;71;76
1995;7;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;5;19;49;85;90
1995;6;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;47;56;62;67;70
1995;5;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;27;29;49;72;77
1995;4;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;30;42;63;64;78
1995;3;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;12;28;35;41;55
1995;2;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;11;27;57;68;78
1995;1;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;6;11;29;35;81
