2013;52;2013.12.25.;0;0 Ft;116;136 910 Ft;3462;4 585 Ft;44590;1 045 Ft;5;8;11;17;24;30;35;8;9;17;24;25;32;35
2013;51;2013.12.18.;2;87 283 180 Ft;70;295 040 Ft;3581;5 765 Ft;49286;1 225 Ft;1;2;7;18;21;29;30;1;6;13;16;17;21;31
2013;50;2013.12.11.;0;0 Ft;91;225 975 Ft;3641;5 650 Ft;55816;1 080 Ft;4;6;7;13;14;26;29;7;10;16;20;23;27;28
2013;49;2013.12.04.;0;0 Ft;36;541 025 Ft;2508;7 765 Ft;44547;1 280 Ft;1;2;5;23;24;28;32;4;5;12;13;17;22;30
2013;48;2013.11.27.;0;0 Ft;96;188 985 Ft;3933;4 615 Ft;53659;990 Ft;3;9;15;17;19;21;25;16;19;21;23;24;27;29
2013;47;2013.11.20.;1;133 070 250 Ft;78;257 340 Ft;3290;6 100 Ft;49742;1 180 Ft;5;8;10;17;21;31;32;15;17;21;26;29;33;35
2013;46;2013.11.13.;0;0 Ft;95;221 910 Ft;3710;5 680 Ft;55743;1 110 Ft;1;8;10;11;18;25;35;7;19;22;23;25;31;32
2013;45;2013.11.06.;0;0 Ft;72;263 085 Ft;2782;6 810 Ft;41775;1 330 Ft;2;4;5;14;20;31;35;2;6;15;22;28;30;33
2013;44;2013.10.30.;1;221 022 775 Ft;68;291 685 Ft;3322;5 970 Ft;50080;1 160 Ft;3;5;6;7;10;17;28;16;20;23;28;30;32;33
2013;43;2013.10.23.;0;0 Ft;83;223 755 Ft;3500;5 305 Ft;49601;1 095 Ft;2;5;11;16;24;25;28;2;3;13;16;19;27;32
2013;42;2013.10.16.;0;0 Ft;84;254 735 Ft;3773;5 670 Ft;53963;1 160 Ft;1;5;8;17;28;29;35;1;4;9;28;30;32;35
2013;41;2013.10.09.;0;0 Ft;63;324 810 Ft;3030;6 755 Ft;48813;1 230 Ft;1;3;11;12;15;27;31;2;9;14;15;18;25;35
2013;40;2013.10.02.;0;0 Ft;90;217 225 Ft;3459;5 650 Ft;49756;1 150 Ft;11;16;19;21;22;24;31;4;7;15;17;25;30;33
