1967;52;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;1;29;51;52;88
1967;51;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;4;22;25;77;90
1967;50;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;6;20;28;46;80
1967;49;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;61;78;80;81;86
1967;48;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;24;46;48;70;85
1967;47;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;6;20;23;65;68
1967;46;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;11;24;25;34;72
1967;45;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;33;38;39;75;81
1967;44;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;21;26;37;71;89
1967;43;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;23;37;63;81;85
1967;42;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;6;7;46;56;57
1967;41;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;10;39;54;72;73
1967;40;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;5;11;35;53;84
1967;39;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;4;58;75;84;88
1967;38;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;39;55;72;74;76
1967;37;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;23;34;69;79;84
1967;36;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;12;42;44;78;84
1967;35;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;22;67;68;72;81
1967;34;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;16;40;54;82;86
1967;33;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;4;8;22;27;75
1967;32;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;3;6;40;47;48
1967;31;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;1;44;57;60;82
1967;30;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;6;11;15;38;51
1967;29;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;18;24;51;74;90
1967;28;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;20;41;49;56;64
1967;27;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;2;36;46;49;56
1967;26;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;21;35;48;52;60
1967;25;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;50;67;74;75;85
1967;24;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;14;18;50;65;82
1967;23;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;2;12;26;42;71
1967;22;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;10;11;13;56;79
1967;21;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;20;44;54;63;69
1967;20;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;38;42;67;71;76
1967;19;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;38;56;62;70;84
1967;18;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;19;29;69;72;89
1967;17;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;34;68;71;72;75
1967;16;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;11;14;31;51;67
1967;15;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;23;45;71;76;90
1967;14;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;26;35;53;61;64
1967;13;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;1;51;66;68;83
1967;12;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;38;64;67;74;78
1967;11;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;19;25;47;64;77
1967;10;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;11;33;65;68;78
1967;9;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;14;55;66;67;76
1967;8;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;3;5;57;80;85
1967;7;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;13;21;31;73;82
1967;6;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;11;29;54;73;74
1967;5;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;29;39;54;64;90
1967;4;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;4;7;29;79;82
1967;3;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;13;19;43;49;90
1967;2;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;3;26;30;45;78
1967;1;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;29;35;64;83;87
