1994;52;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;12;15;25;26;31;45;21
1994;51;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;5;9;17;32;35;41;31
1994;50;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;6;7;10;32;37;44;12
1994;49;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;7;13;14;21;23;27;30
1994;48;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;2;16;19;21;35;41;33
1994;47;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;12;13;15;22;28;32;35
1994;46;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;4;24;26;29;30;40;36
1994;45;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;1;3;5;13;29;44;30
1994;44;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;2;4;20;22;28;36;12
1994;43;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;4;10;28;29;32;42;30
1994;42;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;4;7;20;23;26;27;12
1994;41;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;20;31;35;36;38;40;10
1994;40;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;8;19;20;21;22;24;5
1994;39;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;3;6;10;12;19;37;40
1994;38;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;16;21;23;26;35;36;38
1994;37;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;5;11;13;27;37;40;18
1994;36;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;8;20;31;42;44;45;36
1994;35;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;11;16;17;19;23;45;41
1994;34;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;6;9;10;23;39;43;7
1994;33;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;2;24;26;32;40;44;42
1994;32;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;3;5;9;28;44;45;31
1994;31;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;12;14;28;30;34;43;45
