1965;53;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;4;16;37;41;69
1965;52;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;3;16;72;76;77
1965;51;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;50;53;54;61;79
1965;50;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;21;36;38;47;50
1965;49;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;12;25;39;86;88
1965;48;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;13;69;76;86;88
1965;47;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;5;32;36;38;49
1965;46;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;7;19;28;56;90
1965;45;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;41;59;67;72;84
1965;44;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;9;33;50;79;86
1965;43;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;12;16;29;67;72
1965;42;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;7;14;18;40;63
1965;41;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;24;28;68;70;74
1965;40;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;12;18;67;78;82
1965;39;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;6;7;16;27;51
1965;38;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;17;29;32;33;73
1965;37;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;46;47;55;73;80
1965;36;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;14;42;46;77;82
1965;35;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;6;42;44;57;80
1965;34;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;7;12;27;41;88
1965;33;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;18;37;41;58;74
1965;32;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;10;33;47;70;81
1965;31;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;12;31;39;45;84
1965;30;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;14;28;60;69;80
1965;29;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;34;36;38;46;56
1965;28;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;8;21;61;65;76
1965;27;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;17;21;29;59;66
1965;26;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;3;29;34;61;62
1965;25;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;19;61;62;74;82
1965;24;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;12;28;45;62;68
1965;23;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;11;45;51;63;65
1965;22;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;9;13;55;66;69
1965;21;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;9;34;48;55;65
1965;20;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;12;14;38;63;72
1965;19;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;27;35;49;50;74
1965;18;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;15;19;29;47;64
1965;17;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;14;39;44;48;60
1965;16;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;13;23;67;77;83
1965;15;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;15;24;31;36;77
1965;14;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;1;3;60;75;81
1965;13;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;6;30;34;36;64
1965;12;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;4;21;51;84;90
1965;11;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;15;43;62;66;70
1965;10;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;4;26;62;73;86
1965;9;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;23;39;43;45;80
1965;8;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;38;41;51;83;85
1965;7;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;3;16;34;46;89
1965;6;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;7;20;34;67;76
1965;5;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;5;12;36;75;79
1965;4;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;23;55;66;67;74
1965;3;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;2;14;31;47;56
1965;2;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;26;56;65;69;84
1965;1;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;2;24;47;75;78
