1999;52;;1;72 269 790 Ft;2;3 602 647 Ft;52;138 563 Ft;2534;2 843 Ft;45084;558 Ft;2;9;27;34;37;43;12
1999;51;;0;0 Ft;1;20 382 113 Ft;53;124 580 Ft;2439;2 707 Ft;41877;551 Ft;1;3;9;28;30;42;26
1999;50;;0;0 Ft;0;0 Ft;33;207 287 Ft;2318;2 950 Ft;42680;559 Ft;4;21;27;29;30;41;22
1999;49;;1;24 286 131 Ft;0;0 Ft;76;91 301 Ft;3355;2 068 Ft;50320;481 Ft;5;7;21;22;32;43;16
1999;48;;1;48 410 345 Ft;2;3 509 444 Ft;38;184 708 Ft;1619;4 335 Ft;30526;803 Ft;2;10;15;16;22;29;6
1999;47;;0;0 Ft;3;2 270 880 Ft;157;43 393 Ft;4655;1 463 Ft;57411;414 Ft;11;24;27;29;32;41;3
1999;46;;1;274 139 825 Ft;1;7 343 281 Ft;52;141 217 Ft;2805;2 615 Ft;50059;512 Ft;6;12;19;25;35;36;20
1999;45;;0;0 Ft;1;7 702 087 Ft;31;248 454 Ft;2294;3 357 Ft;44825;600 Ft;6;16;22;23;37;39;44
1999;44;;0;0 Ft;1;7 514 052 Ft;31;242 389 Ft;2081;3 607 Ft;44729;586 Ft;2;4;28;31;32;39;35
1999;43;;0;0 Ft;2;3 684 823 Ft;69;106 806 Ft;3195;2 304 Ft;54108;475 Ft;3;8;10;14;17;25;12
1999;42;;0;0 Ft;2;3 251 101 Ft;23;282 704 Ft;2011;3 225 Ft;38447;590 Ft;3;16;18;22;25;35;23
1999;41;;0;0 Ft;2;3 870 435 Ft;134;57 340 Ft;4365;1 768 Ft;56615;477 Ft;9;16;23;27;29;42;24
1999;40;;0;0 Ft;2;4 030 368 Ft;144;55 977 Ft;5075;1 588 Ft;68776;409 Ft;3;13;25;39;41;43;42
1999;39;;0;0 Ft;1;26 092 790 Ft;73;112 779 Ft;3349;2 456 Ft;59105;486 Ft;4;5;17;25;26;35;44
1999;38;;0;0 Ft;0;0 Ft;66;153 520 Ft;2910;3 298 Ft;59823;564 Ft;2;3;7;22;30;31;6
1999;37;;0;0 Ft;0;0 Ft;98;97 651 Ft;4132;2 313 Ft;62979;530 Ft;5;10;26;28;30;37;25
1999;36;;1;63 976 591 Ft;4;2 418 889 Ft;67;144 411 Ft;3310;2 914 Ft;55982;603 Ft;5;6;8;22;25;30;31
1999;35;;0;0 Ft;1;8 603 470 Ft;39;220 602 Ft;2457;3 502 Ft;54279;553 Ft;1;21;24;25;33;38;14
1999;34;;1;29 000 075 Ft;2;4 142 868 Ft;70;118 368 Ft;3069;2 697 Ft;51680;559 Ft;6;14;17;24;35;37;40
1999;33;;1;109 933 238 Ft;6;1 342 796 Ft;141;57 140 Ft;4889;1 647 Ft;62489;449 Ft;6;10;19;23;28;43;37
1999;32;;0;0 Ft;2;4 354 026 Ft;46;189 305 Ft;2755;3 159 Ft;51164;594 Ft;6;14;18;20;21;38;37
1999;31;;0;0 Ft;3;7 598 234 Ft;73;102 533 Ft;2718;2 752 Ft;48929;534 Ft;1;5;7;24;31;44;9
1999;30;;0;0 Ft;0;0 Ft;27;265 176 Ft;1653;4 329 Ft;38421;650 Ft;18;19;26;34;36;37;22
1999;29;;1;284 014 582 Ft;0;0 Ft;102;79 902 Ft;5186;1 570 Ft;70852;401 Ft;6;11;19;21;31;43;45
1999;28;;0;0 Ft;1;8 037 253 Ft;52;154 563 Ft;2613;3 071 Ft;46311;605 Ft;21;32;34;40;42;45;38
1999;27;;0;0 Ft;3;2 605 627 Ft;52;150 325 Ft;2453;3 185 Ft;41364;659 Ft;5;8;28;38;42;44;29
1999;26;;0;0 Ft;1;7 468 644 Ft;49;152 421 Ft;2082;3 586 Ft;37330;698 Ft;13;15;29;32;35;38;2
1999;25;;0;0 Ft;1;14 593 440 Ft;34;215 320 Ft;1770;4 131 Ft;34623;738 Ft;15;16;19;29;38;40;28
1999;24;;0;0 Ft;0;0 Ft;40;181 814 Ft;2543;2 859 Ft;46632;544 Ft;6;7;8;21;22;25;18
1999;23;;0;0 Ft;2;10 593 787 Ft;43;172 024 Ft;2246;3 288 Ft;41290;625 Ft;1;6;11;25;36;38;21
1999;22;;0;0 Ft;0;0 Ft;36;194 658 Ft;2265;3 090 Ft;41133;594 Ft;2;20;29;31;33;41;36
1999;21;;0;0 Ft;0;0 Ft;28;242 244 Ft;1673;4 054 Ft;32315;732 Ft;5;15;27;35;36;37;33
1999;20;;0;0 Ft;1;14 448 527 Ft;20;352 519 Ft;1840;3 830 Ft;38064;646 Ft;15;25;26;32;37;40;34
1999;19;;1;51 629 562 Ft;0;0 Ft;34;217 592 Ft;1890;3 914 Ft;41596;620 Ft;1;2;12;19;32;33;6
1999;18;;0;0 Ft;4;1 838 291 Ft;42;175 075 Ft;2183;3 365 Ft;40538;632 Ft;7;14;22;37;39;44;26
1999;17;;1;23 715 539 Ft;10;677 587 Ft;82;82 633 Ft;3695;1 832 Ft;49185;480 Ft;3;7;14;19;20;44;33
1999;16;;1;128 544 097 Ft;1;8 666 850 Ft;73;118 724 Ft;3230;2 681 Ft;54528;555 Ft;3;7;20;26;29;44;9
1999;15;;0;0 Ft;3;2 888 756 Ft;59;146 886 Ft;3959;2 188 Ft;60166;502 Ft;6;7;12;14;24;42;13
1999;14;;0;0 Ft;2;8 268 312 Ft;28;324 737 Ft;2211;4 111 Ft;45886;692 Ft;1;6;12;31;34;38;36
1999;13;;0;0 Ft;0;0 Ft;67;111 104 Ft;2774;2 675 Ft;59043;440 Ft;6;7;14;18;41;42;15
1999;12;;1;52 765 239 Ft;11;699 114 Ft;182;42 254 Ft;5175;1 484 Ft;68462;392 Ft;2;11;24;37;41;44;8
1999;11;;0;0 Ft;1;7 385 527 Ft;48;153 865 Ft;2588;2 852 Ft;48431;532 Ft;10;13;29;34;35;42;41
1999;10;;1;80 075 510 Ft;2;4 008 017 Ft;81;98 963 Ft;3448;2 322 Ft;62323;448 Ft;17;23;29;37;39;40;32
1999;9;;0;0 Ft;1;7 651 164 Ft;34;225 034 Ft;2109;3 621 Ft;44214;604 Ft;1;13;15;20;26;41;3
1999;8;;0;0 Ft;1;7 211 519 Ft;52;138 683 Ft;2914;2 474 Ft;55983;449 Ft;10;12;23;24;30;35;36
1999;7;;1;179 533 845 Ft;4;2 022 782 Ft;252;32 108 Ft;7901;1 022 Ft;88210;319 Ft;6;18;23;27;32;40;1
1999;6;;0;0 Ft;1;15 283 441 Ft;58;132 559 Ft;3746;2 050 Ft;61920;433 Ft;3;15;19;24;43;44;1
1999;5;;0;0 Ft;0;0 Ft;43;176 629 Ft;3064;2 472 Ft;57806;457 Ft;16;17;21;24;36;41;18
1999;4;;0;0 Ft;2;7 104 329 Ft;59;121 675 Ft;3506;2 041 Ft;58088;430 Ft;6;8;16;20;27;33;17
1999;3;;0;0 Ft;0;0 Ft;35;200 852 Ft;2293;3 064 Ft;48237;508 Ft;10;28;31;37;38;43;24
1999;2;;0;0 Ft;3;2 319 076 Ft;78;89 195 Ft;3630;1 912 Ft;58122;417 Ft;2;8;10;12;31;41;24
1999;1;;0;0 Ft;2;3 377 463 Ft;42;160 832 Ft;2372;2 847 Ft;50896;462 Ft;13;19;20;28;30;31;2
