2002;52;;1;184 844 778 Ft;1;13 154 034 Ft;47;279 873 Ft;2410;5 458 Ft;45896;1 003 Ft;1;5;8;20;42;43;17
2002;51;;0;0 Ft;3;4 424 803 Ft;99;134 085 Ft;3549;3 740 Ft;65937;705 Ft;12;14;18;21;25;27;4
2002;50;;0;0 Ft;1;13 411 172 Ft;32;419 099 Ft;2253;5 953 Ft;52377;896 Ft;6;7;22;30;34;41;39
2002;49;;0;0 Ft;2;6 486 590 Ft;190;68 280 Ft;6263;2 071 Ft;80501;564 Ft;4;6;12;24;26;39;25
2002;48;;1;513 196 768 Ft;3;5 319 709 Ft;75;212 788 Ft;4248;3 757 Ft;72584;770 Ft;1;9;12;20;29;41;26
2002;47;;0;0 Ft;1;29 495 288 Ft;68;223 963 Ft;4169;3 653 Ft;76242;699 Ft;7;12;27;37;43;44;33
2002;46;;0;0 Ft;0;0 Ft;70;203 797 Ft;3283;4 345 Ft;55487;900 Ft;14;24;28;30;40;45;23
2002;45;;0;0 Ft;3;4 409 274 Ft;91;145 361 Ft;4472;2 958 Ft;69904;662 Ft;13;17;22;25;43;45;26
2002;44;;0;0 Ft;2;5 830 426 Ft;79;147 606 Ft;4084;2 855 Ft;62754;650 Ft;6;12;21;23;24;42;15
2002;43;;0;0 Ft;1;10 767 529 Ft;33;326 289 Ft;2784;3 868 Ft;50565;745 Ft;12;14;17;30;31;37;21
2002;42;;0;0 Ft;1;10 269 628 Ft;47;218 503 Ft;2774;3 702 Ft;49811;722 Ft;11;15;18;23;38;44;37
2002;41;;0;0 Ft;1;19 016 960 Ft;42;233 758 Ft;2400;4 091 Ft;39219;876 Ft;3;15;24;36;39;40;19
2002;40;;0;0 Ft;0;0 Ft;40;229 978 Ft;1795;5 125 Ft;33624;958 Ft;1;8;12;14;31;39;5
2002;39;;0;0 Ft;1;27 604 227 Ft;34;262 182 Ft;1981;4 500 Ft;35149;888 Ft;4;22;31;34;40;45;1
2002;38;;0;0 Ft;0;0 Ft;52;172 128 Ft;2403;3 725 Ft;40163;780 Ft;5;12;22;31;41;45;36
2002;37;;0;0 Ft;0;0 Ft;37;263 227 Ft;2021;4 819 Ft;41415;823 Ft;1;2;6;9;15;41;23
2002;36;;0;0 Ft;1;18 188 249 Ft;25;345 049 Ft;1879;4 591 Ft;35601;848 Ft;2;5;26;27;35;42;4
2002;35;;1;329 151 907 Ft;0;0 Ft;26;367 771 Ft;1797;5 321 Ft;36372;920 Ft;5;6;15;22;24;43;23
2002;34;;0;0 Ft;1;9 335 458 Ft;59;158 228 Ft;2479;3 766 Ft;41777;782 Ft;14;19;24;30;35;45;18
2002;33;;0;0 Ft;2;4 825 829 Ft;25;386 066 Ft;2266;4 259 Ft;38822;870 Ft;5;8;16;26;43;44;30
2002;32;;0;0 Ft;1;9 575 837 Ft;26;368 301 Ft;1529;6 263 Ft;35114;954 Ft;12;13;14;30;31;42;34
2002;31;;0;0 Ft;2;4 738 797 Ft;53;178 823 Ft;2450;3 868 Ft;41082;807 Ft;1;16;21;28;33;44;22
2002;30;;0;0 Ft;1;9 524 310 Ft;24;396 846 Ft;1894;5 029 Ft;35432;941 Ft;4;15;26;35;40;41;32
2002;29;;0;0 Ft;3;3 073 072 Ft;69;133 612 Ft;3196;2 885 Ft;49957;646 Ft;3;13;16;23;34;40;31
2002;28;;0;0 Ft;5;1 843 382 Ft;72;128 013 Ft;3438;2 681 Ft;51697;624 Ft;3;9;14;17;30;35;6
2002;27;;0;0 Ft;2;4 591 747 Ft;40;229 587 Ft;2017;4 553 Ft;35108;916 Ft;8;12;18;36;38;40;34
2002;26;;0;0 Ft;3;3 098 963 Ft;47;197 806 Ft;2578;3 606 Ft;43002;757 Ft;2;10;21;23;40;42;36
2002;25;;1;502 053 093 Ft;6;4 321 542 Ft;196;66 200 Ft;7592;1 709 Ft;89606;507 Ft;7;13;14;21;27;32;37
