2015;53;2016.01.03.;0;0 Ft;0;0 Ft;22;739 990 Ft;1648;9 880 Ft;30703;1 855 Ft;1;2;23;35;39;42;
2015;52;2015.12.27.;0;0 Ft;0;0 Ft;25;570 245 Ft;1541;9 250 Ft;34639;1 440 Ft;2;3;4;16;17;34;
2015;51;2015.12.20.;0;0 Ft;0;0 Ft;99;150 930 Ft;3522;4 240 Ft;52355;1 000 Ft;5;7;10;11;17;21;
2015;50;2015.12.13.;1;68 097 805 Ft;0;0 Ft;42;360 305 Ft;2364;6 400 Ft;40514;1 305 Ft;1;7;9;20;28;37;
2015;49;2015.12.06.;1;429 254 115 Ft;0;0 Ft;49;335 410 Ft;2733;6 015 Ft;42348;1 360 Ft;2;10;12;14;22;24;
2015;48;2015.11.29.;0;0 Ft;0;0 Ft;25;621 655 Ft;1512;10 280 Ft;29781;1 825 Ft;1;2;8;34;37;44;
2015;47;2015.11.22.;0;0 Ft;0;0 Ft;103;151 995 Ft;3353;4 670 Ft;46212;1 185 Ft;3;10;17;24;40;45;
2015;46;2015.11.15.;0;0 Ft;0;0 Ft;45;396 255 Ft;2285;7 805 Ft;38346;1 630 Ft;2;8;22;34;37;40;
2015;45;2015.11.08.;0;0 Ft;0;0 Ft;58;270 235 Ft;2613;6 000 Ft;44285;1 240 Ft;3;4;11;18;28;38;
2015;44;2015.11.01.;0;0 Ft;0;0 Ft;48;296 930 Ft;2676;5 325 Ft;45240;1 105 Ft;9;19;23;24;30;45;
2015;43;2015.10.25.;1;574 795 270 Ft;0;0 Ft;42;399 355 Ft;2568;6 530 Ft;48087;1 220 Ft;2;11;13;17;18;37;
2015;42;2015.10.18.;0;0 Ft;0;0 Ft;72;227 305 Ft;3183;5 140 Ft;47140;1 215 Ft;10;18;21;28;32;41;
2015;41;2015.10.11.;0;0 Ft;0;0 Ft;40;404 820 Ft;2555;6 340 Ft;45321;1 250 Ft;3;9;12;13;15;36;
2015;40;2015.10.04.;0;0 Ft;0;0 Ft;67;235 985 Ft;3255;4 855 Ft;49490;1 120 Ft;9;19;25;38;39;41;
2015;39;2015.09.27.;0;0 Ft;0;0 Ft;33;467 285 Ft;2051;7 520 Ft;38127;1 415 Ft;5;12;14;20;32;33;
2015;38;2015.09.20.;0;0 Ft;0;0 Ft;47;343 710 Ft;3096;5 220 Ft;47590;1 190 Ft;1;9;23;24;27;39;
2015;37;2015.09.13.;0;0 Ft;0;0 Ft;42;387 280 Ft;2623;6 200 Ft;42241;1 350 Ft;1;4;13;26;28;37;
2015;36;2015.09.06.;0;0 Ft;0;0 Ft;51;289 200 Ft;2582;5 710 Ft;40973;1 260 Ft;5;6;17;20;21;30;
2015;35;2015.08.30.;1;923 271 950 Ft;0;0 Ft;56;319 820 Ft;2968;6 035 Ft;45442;1 380 Ft;6;11;25;36;40;45;
2015;34;2015.08.23.;0;0 Ft;0;0 Ft;43;401 330 Ft;2107;8 190 Ft;39176;1 540 Ft;2;31;38;40;43;45;
2015;33;2015.08.16.;0;0 Ft;0;0 Ft;41;430 080 Ft;2152;8 195 Ft;39492;1 565 Ft;12;14;22;31;37;42;
2015;32;2015.08.09.;0;0 Ft;0;0 Ft;54;303 140 Ft;2488;6 580 Ft;41355;1 385 Ft;1;11;24;32;37;44;
2015;31;2015.08.02.;0;0 Ft;0;0 Ft;49;344 125 Ft;2458;6 860 Ft;45257;1 305 Ft;9;10;17;31;32;39;
2015;30;2015.07.26.;0;0 Ft;0;0 Ft;72;227 435 Ft;3048;5 370 Ft;47932;1 195 Ft;14;17;19;24;27;37;
2015;29;2015.07.19.;0;0 Ft;0;0 Ft;28;573 045 Ft;1595;10 060 Ft;31348;1 790 Ft;15;17;30;35;36;45;
2015;28;2015.07.12.;0;0 Ft;0;0 Ft;48;342 975 Ft;2267;7 260 Ft;41230;1 400 Ft;3;21;30;32;34;35;
2015;27;2015.07.05.;0;0 Ft;0;0 Ft;23;676 580 Ft;1429;10 890 Ft;29668;1 835 Ft;1;22;29;31;33;42;
2015;26;2015.06.28.;0;0 Ft;0;0 Ft;41;376 910 Ft;1883;8 205 Ft;33582;1 610 Ft;1;3;15;20;37;42;
2015;25;2015.06.21.;0;0 Ft;0;0 Ft;30;506 855 Ft;1827;8 325 Ft;33288;1 600 Ft;2;4;14;35;41;45;
2015;24;2015.06.14.;0;0 Ft;0;0 Ft;50;302 940 Ft;2512;6 030 Ft;38838;1 365 Ft;6;14;23;27;30;40;
2015;23;2015.06.07.;2;199 421 295 Ft;0;0 Ft;82;211 045 Ft;3437;5 035 Ft;52860;1 145 Ft;2;7;13;24;32;38;
2015;22;2015.05.31.;0;0 Ft;0;0 Ft;90;199 960 Ft;3760;4 785 Ft;52214;1 205 Ft;12;18;30;33;40;44;
2015;21;2015.05.24.;0;0 Ft;0;0 Ft;34;527 220 Ft;2469;7 260 Ft;42482;1 475 Ft;13;31;34;36;38;44;
2015;20;2015.05.17.;0;0 Ft;0;0 Ft;54;335 840 Ft;2752;6 590 Ft;45003;1 410 Ft;2;10;31;34;37;40;
2015;19;2015.05.10.;0;0 Ft;0;0 Ft;78;221 395 Ft;3088;5 590 Ft;45779;1 320 Ft;14;16;26;31;32;41;
2015;18;2015.05.03.;1;566 350 685 Ft;0;0 Ft;38;489 120 Ft;2353;7 900 Ft;42617;1 525 Ft;1;18;21;22;27;39;
2015;17;2015.04.26.;0;0 Ft;0;0 Ft;46;399 575 Ft;2725;6 745 Ft;46109;1 395 Ft;1;3;10;13;15;38;
2015;16;2015.04.19.;0;0 Ft;0;0 Ft;28;692 815 Ft;2017;9 620 Ft;37506;1 810 Ft;16;22;28;33;35;36;
2015;15;2015.04.12.;0;0 Ft;0;0 Ft;39;478 370 Ft;2207;8 455 Ft;45334;1 990 Ft;1;13;19;30;31;32;
2015;14;2015.04.05.;0;0 Ft;0;0 Ft;37;470 675 Ft;2119;8 220 Ft;40893;1 490 Ft;2;7;10;36;37;42;
2015;13;2015.03.29.;0;0 Ft;0;0 Ft;29;558 570 Ft;2049;7 905 Ft;37634;1 505 Ft;3;14;31;36;44;45;
2015;12;2015.03.22.;0;0 Ft;0;0 Ft;86;184 090 Ft;3367;4 700 Ft;47193;1 175 Ft;1;6;9;18;23;37;
2015;11;2015.03.15.;1;379 449 360 Ft;0;0 Ft;41;460 975 Ft;2411;7 840 Ft;46518;1 420 Ft;7;31;38;39;42;45;
2015;10;2015.03.08.;0;0 Ft;0;0 Ft;45;387 015 Ft;2840;6 130 Ft;50555;1 205 Ft;9;25;26;28;33;39;
2015;9;2015.03.01.;0;0 Ft;0;0 Ft;28;571 310 Ft;2048;7 810 Ft;36696;1 525 Ft;1;7;33;36;41;42;
2015;8;2015.02.22.;0;0 Ft;0;0 Ft;20;784 510 Ft;1478;10 615 Ft;31430;1 745 Ft;24;28;30;31;33;36;
2015;7;2015.02.15.;0;0 Ft;0;0 Ft;24;679 985 Ft;1918;8 510 Ft;37640;1 520 Ft;6;24;29;30;32;40;
2015;6;2015.02.08.;2;67 338 725 Ft;0;0 Ft;100;154 780 Ft;2960;5 230 Ft;39650;1 365 Ft;5;14;16;20;25;37;
