1998;53;;2;36 092 040 Ft;3;2 441 611 Ft;139;52 697 Ft;5502;1 330 Ft;76882;332 Ft;7;13;17;23;32;36;40
1998;52;;0;0 Ft;4;1 558 889 Ft;91;68 523 Ft;4015;1 548 Ft;61679;352 Ft;4;7;16;18;25;44;37
1998;51;;0;0 Ft;2;3 531 818 Ft;114;61 962 Ft;4522;1 561 Ft;72531;339 Ft;3;9;11;16;22;33;15
1998;50;;1;345 811 596 Ft;3;3 201 630 Ft;126;74 457 Ft;5251;1 827 Ft;75381;444 Ft;8;12;18;25;36;42;31
1998;49;;0;0 Ft;3;5 441 859 Ft;84;103 374 Ft;4021;2 157 Ft;66537;455 Ft;10;19;29;37;41;44;12
1998;48;;0;0 Ft;0;0 Ft;155;49 304 Ft;6129;1 246 Ft;83154;320 Ft;9;23;25;32;41;43;14
1998;47;;0;0 Ft;1;7 538 506 Ft;61;123 582 Ft;3369;2 237 Ft;57172;459 Ft;6;10;23;30;33;36;16
1998;46;;0;0 Ft;3;2 764 900 Ft;75;110 596 Ft;4116;2 014 Ft;71681;403 Ft;4;7;23;24;26;43;27
1998;45;;0;0 Ft;2;3 536 431 Ft;98;95 579 Ft;4551;2 010 Ft;75205;427 Ft;4;6;15;21;23;43;32
1998;44;;0;0 Ft;1;6 821 113 Ft;29;235 211 Ft;1881;3 621 Ft;38610;616 Ft;1;14;16;33;36;41;10
1998;43;;0;0 Ft;1;6 195 227 Ft;39;221 273 Ft;2719;3 946 Ft;48734;297 Ft;3;10;17;18;29;42;20
1998;42;;0;0 Ft;2;6 573 286 Ft;77;86 360 Ft;3041;2 187 Ft;51948;448 Ft;14;19;23;24;28;40;1
1998;41;;0;0 Ft;0;0 Ft;46;141 235 Ft;2947;2 205 Ft;51102;445 Ft;4;12;13;15;30;33;17
1998;40;;0;0 Ft;1;11 634 874 Ft;54;165 141 Ft;2433;4 887 Ft;38837;412 Ft;1;4;25;40;42;43;8
1998;39;;0;0 Ft;0;0 Ft;30;196 915 Ft;1709;3 457 Ft;37723;548 Ft;26;27;28;29;32;38;15
1998;38;;0;0 Ft;1;5 794 863 Ft;48;120 726 Ft;2649;2 188 Ft;43127;470 Ft;8;25;32;36;42;44;27
1998;37;;0;0 Ft;1;5 693 412 Ft;42;135 557 Ft;2748;2 072 Ft;45909;434 Ft;6;9;16;28;40;41;31
1998;36;;1;80 146 238 Ft;1;17 134 107 Ft;24;247 717 Ft;1754;3 390 Ft;37022;562 Ft;14;16;17;20;41;43;10
1998;35;;0;0 Ft;0;0 Ft;74;77 986 Ft;3021;1 910 Ft;46035;439 Ft;4;15;24;28;33;38;37
1998;34;;0;0 Ft;0;0 Ft;51;106 234 Ft;2729;1 985 Ft;51304;370 Ft;9;10;13;26;27;43;44
1998;33;;0;0 Ft;1;5 764 818 Ft;29;198 787 Ft;2200;2 620 Ft;34339;588 Ft;15;32;35;40;42;45;27
1998;32;;1;41 671 601 Ft;3;2 007 903 Ft;73;82 517 Ft;3380;1 782 Ft;49658;425 Ft;3;10;20;24;36;40;37
1998;31;;0;0 Ft;1;5 882 463 Ft;36;163 402 Ft;2293;2 565 Ft;39916;516 Ft;5;30;32;35;40;45;36
1998;30;;1;147 306 463 Ft;1;6 271 316 Ft;75;83 618 Ft;3477;1 804 Ft;51989;422 Ft;4;14;18;32;34;43;21
1998;29;;0;0 Ft;2;3 258 469 Ft;32;203 654 Ft;2815;2 315 Ft;35722;639 Ft;14;21;35;36;40;42;4
1998;28;;0;0 Ft;3;2 201 682 Ft;48;137 605 Ft;2593;2 547 Ft;52609;439 Ft;17;18;20;21;34;42;43
1998;27;;0;0 Ft;1;17 082 956 Ft;25;229 458 Ft;1966;2 918 Ft;40975;490 Ft;2;25;31;36;38;45;26
1998;26;;0;0 Ft;0;0 Ft;28;200 781 Ft;2579;2 180 Ft;51830;380 Ft;2;6;7;33;37;43;35
1998;25;;0;0 Ft;0;0 Ft;127;45 076 Ft;3975;1 440 Ft;58845;340 Ft;2;19;23;31;35;45;1
1998;24;;0;0 Ft;3;1 870 435 Ft;38;147 666 Ft;3086;1 818 Ft;54640;359 Ft;8;13;17;18;20;30;45
1998;23;;1;19 647 426 Ft;1;5 613 550 Ft;99;56 703 Ft;3967;1 415 Ft;57823;340 Ft;4;11;24;26;34;44;28
1998;22;;1;21 841 252 Ft;2;3 120 179 Ft;41;152 204 Ft;2419;2 580 Ft;47359;461 Ft;24;30;36;40;41;43;34
1998;21;;3;77 179 637 Ft;4;1 853 442 Ft;290;25 656 Ft;9054;819 Ft;107301;242 Ft;2;4;7;17;18;21;42
1998;20;;0;0 Ft;3;2 323 025 Ft;82;84 989 Ft;3739;1 864 Ft;60250;405 Ft;1;6;11;16;27;44;32
1998;19;;0;0 Ft;8;869 592 Ft;108;64 414 Ft;4553;1 528 Ft;73837;330 Ft;3;12;14;25;26;27;40
1998;18;;0;0 Ft;2;3 230 442 Ft;93;69 472 Ft;3505;1 843 Ft;57019;397 Ft;5;6;8;11;15;22;44
1998;17;;0;0 Ft;2;3 291 724 Ft;139;47 636 Ft;4899;1 344 Ft;67370;342 Ft;10;20;24;27;37;45;19
1998;16;;0;0 Ft;1;6 420 615 Ft;28;229 308 Ft;2873;2 235 Ft;61495;365 Ft;17;31;32;33;38;42;7
1998;15;;0;0 Ft;2;3 256 005 Ft;104;62 615 Ft;4701;1 385 Ft;67285;339 Ft;3;8;23;38;41;43;34
1998;14;;0;0 Ft;6;2 074 081 Ft;115;53 717 Ft;5047;1 224 Ft;72927;296 Ft;3;9;14;15;21;32;40
1998;13;;0;0 Ft;0;0 Ft;64;97 923 Ft;3510;1 785 Ft;58199;377 Ft;6;12;17;28;42;44;11
1998;12;;0;0 Ft;3;2 130 984 Ft;79;80 923 Ft;3823;1 672 Ft;62588;358 Ft;5;7;20;23;39;43;21
1998;11;;1;308 415 906 Ft;5;2 051 871 Ft;142;72 249 Ft;7309;1 404 Ft;103238;348 Ft;4;8;10;17;19;29;31
1998;10;;0;0 Ft;2;4 268 912 Ft;43;198 554 Ft;3293;2 593 Ft;67448;443 Ft;17;22;23;35;37;38;19
1998;9;;0;0 Ft;1;16 013 928 Ft;71;113 361 Ft;3457;2 328 Ft;61299;460 Ft;5;16;27;29;34;42;32
1998;8;;0;0 Ft;0;0 Ft;51;156 182 Ft;2764;2 882 Ft;59634;467 Ft;1;8;21;27;41;42;6
1998;7;;0;0 Ft;6;1 319 381 Ft;250;31 665 Ft;8646;916 Ft;109049;254 Ft;5;9;19;25;37;39;2
1998;6;;0;0 Ft;1;19 641 081 Ft;120;57 858 Ft;5227;1 328 Ft;74296;327 Ft;4;6;8;17;19;40;24
1998;5;;0;0 Ft;0;0 Ft;52;126 018 Ft;3146;2 083 Ft;58925;389 Ft;5;6;8;16;33;41;35
1998;4;;0;0 Ft;0;0 Ft;26;236 353 Ft;2379;2 583 Ft;47122;456 Ft;14;25;26;30;31;42;41
1998;3;;0;1 Ft;1;11 184 044 Ft;59;99 293 Ft;2421;2 420 Ft;45608;450 Ft;4;30;33;35;38;41;26
1998;2;;0;0 Ft;0;0 Ft;28;190 206 Ft;2079;2 562 Ft;41810;446 Ft;8;26;29;30;32;41;12
1998;1;;0;0 Ft;2;2 528 785 Ft;77;65 683 Ft;3660;1 382 Ft;59308;298 Ft;6;9;11;21;38;40;20
