2009;53;2010.01.02.;0;0 Ft;32;1 452 590 Ft;2658;18 515 Ft;83637;1 145 Ft;5;42;46;71;81
2009;52;2009.12.26.;0;0 Ft;33;1 217 620 Ft;2989;14 235 Ft;79039;1 045 Ft;4;22;68;72;82
2009;51;2009.12.19.;0;0 Ft;38;1 113 190 Ft;3005;14 905 Ft;85948;1 015 Ft;6;28;33;41;45
2009;50;2009.12.12.;1;156 900 265 Ft;62;723 095 Ft;4013;11 830 Ft;98571;935 Ft;3;25;48;55;80
2009;49;2009.12.05.;0;0 Ft;16;2 754 900 Ft;2433;19 185 Ft;73201;1 240 Ft;21;38;46;61;65
2009;48;2009.11.28.;3;50 999 020 Ft;78;555 795 Ft;4726;9 715 Ft;104010;860 Ft;15;19;45;63;68
2009;47;2009.11.21.;0;0 Ft;9;4 816 245 Ft;1299;35 330 Ft;50594;1 765 Ft;60;73;75;82;86
2009;46;2009.11.14.;1;335 213 315 Ft;24;2 315 765 Ft;2272;25 900 Ft;75490;1 515 Ft;55;61;63;86;90
2009;45;2009.11.07.;0;0 Ft;36;1 270 525 Ft;3179;15 235 Ft;87216;1 080 Ft;6;32;57;66;77
2009;44;2009.10.31.;0;0 Ft;54;828 315 Ft;3242;14 610 Ft;88313;1 045 Ft;5;35;47;66;78
2009;43;2009.10.24.;0;0 Ft;42;1 045 425 Ft;3476;13 375 Ft;102340;885 Ft;18;19;54;57;84
2009;42;2009.10.17.;1;85 235 500 Ft;48;1 006 250 Ft;4234;12 080 Ft;110806;895 Ft;4;27;29;62;72
2009;41;2009.10.10.;1;2 189 049 755 Ft;57;1 288 960 Ft;4822;16 135 Ft;136891;1 105 Ft;15;28;51;52;73
2009;40;2009.10.03.;0;0 Ft;61;1 178 705 Ft;5086;14 970 Ft;141551;1 045 Ft;1;6;8;59;71
2009;39;2009.09.26.;0;0 Ft;87;815 680 Ft;5991;12 540 Ft;146434;1 000 Ft;16;24;33;54;84
2009;38;2009.09.19.;0;0 Ft;62;1 074 465 Ft;5152;13 690 Ft;143337;955 Ft;9;16;26;73;75
2009;37;2009.09.12.;0;0 Ft;125;557 105 Ft;7153;10 310 Ft;162510;880 Ft;1;11;21;29;81
2009;36;2009.09.05.;0;0 Ft;85;763 055 Ft;6367;10 785 Ft;152836;875 Ft;9;14;15;26;45
2009;35;2009.08.29.;0;0 Ft;108;592 130 Ft;6889;9 830 Ft;160506;820 Ft;9;12;35;56;58
2009;34;2009.08.22.;0;0 Ft;49;1 166 255 Ft;4811;12 575 Ft;122115;965 Ft;11;34;41;56;69
2009;33;2009.08.15.;0;0 Ft;26;2 588 005 Ft;3245;21 955 Ft;106525;1 300 Ft;4;43;61;77;80
2009;32;2009.08.08.;0;0 Ft;57;1 082 055 Ft;4939;13 220 Ft;119143;1 065 Ft;1;2;16;51;90
2009;31;2009.08.01.;0;0 Ft;92;619 815 Ft;5191;11 630 Ft;121931;965 Ft;15;23;41;67;73
2009;30;2009.07.25.;0;0 Ft;47;1 121 105 Ft;3173;17 585 Ft;92162;1 175 Ft;25;29;48;66;89
2009;29;2009.07.18.;0;0 Ft;46;1 116 235 Ft;4168;13 045 Ft;105840;1 000 Ft;1;6;20;33;38
2009;28;2009.07.11.;0;0 Ft;39;1 326 075 Ft;3183;17 205 Ft;92062;1 155 Ft;4;28;58;59;85
2009;27;2009.07.04.;0;0 Ft;21;2 315 250 Ft;2599;19 810 Ft;80976;1 235 Ft;2;54;66;78;81
2009;26;2009.06.27.;0;0 Ft;83;561 445 Ft;5496;8 980 Ft;132151;725 Ft;4;9;13;32;70
2009;25;2009.06.20.;0;0 Ft;22;2 090 895 Ft;2701;18 030 Ft;94017;1 005 Ft;3;4;32;83;90
2009;24;2009.06.13.;0;0 Ft;67;704 680 Ft;4185;11 945 Ft;102215;950 Ft;1;7;17;40;81
