2010;52;2011.01.02.;0;0 Ft;0;0 Ft;44;417 505 Ft;2414;7 610 Ft;46149;1 395 Ft;13;20;26;27;38;45;
2010;51;2010.12.26.;0;0 Ft;0;0 Ft;23;555 720 Ft;1405;9 095 Ft;27405;1 630 Ft;7;15;32;36;39;40;
2010;50;2010.12.19.;0;0 Ft;0;0 Ft;26;505 690 Ft;1962;6 700 Ft;36633;1 255 Ft;2;3;21;26;37;40;
2010;49;2010.12.12.;0;0 Ft;0;0 Ft;49;272 120 Ft;2426;5 495 Ft;38882;1 200 Ft;16;19;22;24;32;41;
2010;48;2010.12.05.;0;0 Ft;0;0 Ft;64;203 980 Ft;2770;4 715 Ft;45596;1 000 Ft;3;5;6;24;27;30;
2010;47;2010.11.28.;0;0 Ft;0;0 Ft;34;366 000 Ft;1909;6 520 Ft;33104;1 315 Ft;3;10;15;20;28;41;
2010;46;2010.11.21.;1;499 043 275 Ft;0;0 Ft;69;218 495 Ft;3000;5 025 Ft;46668;1 130 Ft;11;21;32;38;42;45;
2010;45;2010.11.14.;0;0 Ft;0;0 Ft;29;548 385 Ft;2198;7 235 Ft;37434;1 485 Ft;6;26;40;41;42;44;
2010;44;2010.11.07.;0;0 Ft;0;0 Ft;105;136 655 Ft;3578;4 010 Ft;52931;950 Ft;7;9;22;25;27;45;
2010;43;2010.10.31.;0;0 Ft;0;0 Ft;68;204 560 Ft;2714;5 125 Ft;42056;1 160 Ft;4;10;15;19;34;44;
2010;42;2010.10.24.;0;0 Ft;0;0 Ft;38;326 545 Ft;1941;6 395 Ft;34801;1 250 Ft;5;6;8;13;20;35;
2010;41;2010.10.17.;0;0 Ft;0;0 Ft;16;824 210 Ft;1322;9 975 Ft;26729;1 725 Ft;12;22;36;37;39;43;
2010;40;2010.10.10.;0;0 Ft;0;0 Ft;22;618 705 Ft;1788;7 615 Ft;36026;1 320 Ft;13;15;17;18;39;44;
2010;39;2010.10.03.;0;0 Ft;0;0 Ft;27;461 215 Ft;1326;9 390 Ft;26020;1 675 Ft;10;15;29;32;39;40;
2010;38;2010.09.26.;1;115 205 185 Ft;0;0 Ft;48;266 180 Ft;2502;5 105 Ft;41926;1 065 Ft;7;9;16;17;29;45;
2010;37;2010.09.19.;0;0 Ft;0;0 Ft;39;328 830 Ft;2830;4 530 Ft;47485;945 Ft;3;6;7;16;32;33;
2010;36;2010.09.12.;1;584 740 810 Ft;0;0 Ft;106;147 255 Ft;3580;4 360 Ft;48424;1 130 Ft;2;8;10;25;28;40;
2010;35;2010.09.05.;0;0 Ft;0;0 Ft;155;98 745 Ft;5209;2 940 Ft;65113;825 Ft;9;12;17;27;33;39;
2010;34;2010.08.29.;0;0 Ft;0;0 Ft;22;673 170 Ft;1841;8 045 Ft;36709;1 410 Ft;1;11;16;17;30;42;
2010;33;2010.08.22.;0;0 Ft;0;0 Ft;93;151 395 Ft;3065;4 595 Ft;45017;1 095 Ft;6;11;26;30;31;42;
2010;32;2010.08.15.;0;0 Ft;0;0 Ft;31;491 855 Ft;1692;9 010 Ft;33299;1 605 Ft;11;20;36;38;39;41;
2010;31;2010.08.08.;0;0 Ft;0;0 Ft;26;537 305 Ft;1745;8 005 Ft;33587;1 455 Ft;1;4;20;26;34;38;
2010;30;2010.08.01.;0;0 Ft;0;0 Ft;77;176 720 Ft;3003;4 530 Ft;42486;1 120 Ft;4;12;22;24;34;45;
