2006;52;2007.01.01.;0;0 Ft;3;10 598 979 Ft;94;169 868 Ft;5054;3 159 Ft;72919;766 Ft;3;9;13;27;35;36;4
2006;51;2006.12.24.;0;0 Ft;0;0 Ft;29;545 839 Ft;2196;7 208 Ft;42959;1 290 Ft;2;28;29;31;43;44;36
2006;50;2006.12.17.;0;0 Ft;4;3 721 664 Ft;42;354 444 Ft;2156;6 905 Ft;42733;1 219 Ft;13;15;19;20;26;35;2
2006;49;2006.12.10.;0;0 Ft;4;7 684 453 Ft;84;197 607 Ft;4588;3 618 Ft;65124;892 Ft;12;18;22;23;27;39;42
2006;48;2006.12.03.;0;0 Ft;0;0 Ft;45;314 195 Ft;2466;5 733 Ft;45681;1 083 Ft;2;3;23;28;35;42;15
2006;47;2006.11.26.;0;0 Ft;2;13 676 468 Ft;44;311 187 Ft;2695;5 081 Ft;50570;948 Ft;4;5;13;33;35;39;21
2006;46;2006.11.19.;0;0 Ft;0;0 Ft;17;803 572 Ft;1558;8 768 Ft;34390;1 390 Ft;5;21;36;37;38;43;41
2006;45;2006.11.12.;0;0 Ft;3;4 609 160 Ft;52;265 913 Ft;3081;4 488 Ft;53380;907 Ft;5;7;17;25;26;36;43
2006;44;2006.11.05.;0;0 Ft;2;19 215 397 Ft;77;167 960 Ft;3138;4 121 Ft;47936;944 Ft;2;5;12;24;36;38;45
2006;43;2006.10.29.;0;0 Ft;0;0 Ft;114;109 977 Ft;4661;2 691 Ft;61074;718 Ft;4;7;17;22;31;33;30
2006;42;2006.10.22.;0;0 Ft;0;0 Ft;34;381 190 Ft;2149;6 031 Ft;41001;1 106 Ft;3;20;29;30;31;34;38
2006;41;2006.10.15.;0;0 Ft;1;14 175 762 Ft;51;277 956 Ft;2710;5 231 Ft;49362;1 005 Ft;8;13;32;37;39;45;16
2006;40;2006.10.08.;1;502 542 278 Ft;1;42 552 235 Ft;84;178 827 Ft;5264;2 854 Ft;73193;718 Ft;3;5;9;11;31;43;29
2006;39;2006.10.01.;0;0 Ft;0;0 Ft;55;254 858 Ft;2236;6 269 Ft;41646;1 178 Ft;1;3;5;30;40;43;8
2006;38;2006.09.24.;0;0 Ft;0;0 Ft;17;794 913 Ft;1541;8 769 Ft;31823;1 486 Ft;1;21;22;30;39;40;19
2006;37;2006.09.17.;0;0 Ft;1;25 536 092 Ft;25;510 564 Ft;1602;7 968 Ft;35194;1 269 Ft;17;20;21;22;23;43;38
2006;36;2006.09.10.;0;0 Ft;0;0 Ft;49;260 653 Ft;2196;5 816 Ft;41247;1 084 Ft;3;5;15;18;42;43;12
2006;35;2006.09.03.;0;0 Ft;2;6 250 816 Ft;52;240 416 Ft;2798;4 468 Ft;45264;967 Ft;12;16;18;28;31;35;40
2006;34;2006.08.27.;0;0 Ft;1;50 992 729 Ft;39;321 372 Ft;2200;5 697 Ft;43894;999 Ft;3;5;7;8;39;40;6
2006;33;2006.08.20.;0;0 Ft;0;0 Ft;47;261 833 Ft;1933;6 366 Ft;36762;1 172 Ft;3;14;29;30;32;42;5
2006;32;2006.08.13.;0;0 Ft;0;0 Ft;73;189 339 Ft;3291;4 200 Ft;52488;922 Ft;1;6;10;25;33;38;39
2006;31;2006.08.06.;0;0 Ft;0;0 Ft;28;440 405 Ft;1863;6 619 Ft;36282;1 190 Ft;14;20;27;32;44;45;35
2006;30;2006.07.30.;0;0 Ft;1;12 000 820 Ft;62;193 562 Ft;2860;4 196 Ft;44090;953 Ft;2;6;23;27;28;38;14
2006;29;2006.07.23.;3;176 547 220 Ft;3;5 337 625 Ft;114;140 464 Ft;5029;3 184 Ft;69940;801 Ft;9;13;21;35;39;45;15
2006;28;2006.07.16.;0;0 Ft;1;14 051 759 Ft;46;305 473 Ft;2822;4 979 Ft;46171;1 065 Ft;5;10;22;24;36;41;27
2006;27;2006.07.09.;0;0 Ft;1;13 919 655 Ft;63;220 947 Ft;2678;5 198 Ft;47086;1 035 Ft;2;16;21;27;34;41;23
2006;26;2006.07.02.;0;0 Ft;2;13 084 177 Ft;48;273 088 Ft;2671;4 908 Ft;44907;1 022 Ft;16;20;23;27;30;39;4
2006;25;2006.06.25.;0;0 Ft;0;0 Ft;44;296 821 Ft;2266;5 764 Ft;41693;1 096 Ft;2;3;8;26;28;34;42
2006;24;2006.06.18.;0;0 Ft;1;13 597 788 Ft;66;206 027 Ft;2683;5 068 Ft;46693;1 019 Ft;7;22;24;28;34;39;14
2006;23;2006.06.11.;0;0 Ft;1;13 719 957 Ft;26;527 691 Ft;2029;6 762 Ft;42334;1 134 Ft;8;9;15;17;20;39;6
2006;22;2006.06.04.;0;0 Ft;1;13 500 144 Ft;89;151 687 Ft;4227;3 194 Ft;59630;792 Ft;3;10;13;26;38;39;16
2006;21;2006.05.28.;0;0 Ft;3;4 388 563 Ft;38;346 466 Ft;2574;5 115 Ft;44131;1 044 Ft;1;9;14;22;25;39;5
2006;20;2006.05.21.;0;0 Ft;1;27 189 968 Ft;75;174 799 Ft;3756;3 490 Ft;56975;805 Ft;3;9;11;29;41;44;2
2006;19;2006.05.14.;0;0 Ft;0;0 Ft;51;276 080 Ft;2073;6 792 Ft;36381;1 355 Ft;1;9;15;22;23;30;42
