2008;52;2008.12.24.;0;0 Ft;65;300 545 Ft;3150;6 200 Ft;51809;1 005 Ft;11;15;16;19;21;26;34;3;5;15;20;24;27;35
2008;51;2008.12.17.;0;0 Ft;103;219 555 Ft;4536;4 985 Ft;70312;860 Ft;3;13;15;16;19;30;31;5;13;14;17;21;24;25
2008;50;2008.12.10.;0;0 Ft;174;141 600 Ft;6791;3 630 Ft;86299;760 Ft;3;4;5;8;13;23;31;2;4;6;8;12;18;32
2008;49;2008.12.03.;0;0 Ft;87;205 665 Ft;3071;5 825 Ft;45806;1 040 Ft;6;14;15;16;17;21;24;6;10;16;18;21;28;31
2008;48;2008.11.26.;0;0 Ft;59;293 320 Ft;2923;5 920 Ft;44980;1 025 Ft;5;6;10;18;22;27;30;1;3;4;15;23;26;28
2008;47;2008.11.19.;0;0 Ft;91;188 605 Ft;3458;4 965 Ft;54201;845 Ft;4;5;14;19;28;29;32;2;3;9;10;12;14;18
2008;46;2008.11.12.;0;0 Ft;95;180 350 Ft;3749;4 570 Ft;52987;860 Ft;2;6;14;19;21;32;33;2;5;8;11;13;18;20
2008;45;2008.11.05.;0;0 Ft;79;200 390 Ft;3546;4 465 Ft;50369;840 Ft;7;8;9;11;21;25;28;1;4;6;14;18;25;28
2008;44;2008.10.29.;0;0 Ft;63;236 385 Ft;3093;4 815 Ft;44906;885 Ft;11;19;20;23;25;27;34;5;6;11;14;19;20;29
2008;43;2008.10.22.;0;0 Ft;70;218 740 Ft;2985;5 130 Ft;48037;850 Ft;5;10;13;20;26;27;30;9;10;13;14;17;24;29
2008;42;2008.10.15.;0;0 Ft;94;161 395 Ft;4292;3 535 Ft;56858;710 Ft;6;7;14;17;21;23;32;7;8;9;11;22;29;35
2008;41;2008.10.08.;1;90 929 070 Ft;149;104 530 Ft;4953;3 145 Ft;60466;685 Ft;3;13;19;22;30;31;35;4;11;13;22;28;29;33
2008;40;2008.10.01.;0;0 Ft;101;148 045 Ft;3972;3 765 Ft;49800;800 Ft;1;3;6;12;18;22;30;3;5;14;16;18;24;27
2008;39;2008.09.24.;0;0 Ft;54;276 600 Ft;2461;6 070 Ft;40062;995 Ft;1;11;12;14;19;20;23;4;6;9;13;25;32;33
2008;38;2008.09.17.;1;66 174 420 Ft;46;343 765 Ft;2612;6 055 Ft;44690;945 Ft;10;11;12;14;23;24;27;7;10;13;16;31;32;33
2008;37;2008.09.10.;0;0 Ft;62;278 610 Ft;3052;5 660 Ft;45075;1 020 Ft;5;8;14;21;26;32;34;1;5;8;10;15;17;26
2008;36;2008.09.03.;1;58 933 465 Ft;67;225 445 Ft;2704;5 585 Ft;40645;990 Ft;2;3;4;18;19;25;26;1;5;9;19;23;26;34
2008;35;2008.08.27.;0;0 Ft;54;265 965 Ft;2474;5 805 Ft;38125;1 005 Ft;17;22;24;27;30;31;34;9;14;16;18;20;25;30
2008;34;2008.08.21.;1;120 503 175 Ft;50;299 920 Ft;2879;5 210 Ft;44975;890 Ft;1;6;19;23;27;28;32;5;8;13;23;25;26;27
2008;33;2008.08.13.;0;0 Ft;80;198 915 Ft;3752;4 240 Ft;51489;825 Ft;11;14;16;19;28;29;34;4;9;12;17;19;22;31
2008;32;2008.08.06.;0;0 Ft;64;235 255 Ft;2425;6 210 Ft;39390;1 020 Ft;4;6;15;19;24;31;34;9;14;17;18;26;31;35
2008;31;2008.07.30.;0;0 Ft;37;386 105 Ft;2288;6 245 Ft;38046;1 000 Ft;2;11;21;26;28;34;35;8;13;24;26;31;33;34
2008;30;2008.07.23.;2;60 539 955 Ft;72;215 920 Ft;3251;4 780 Ft;47432;875 Ft;11;18;21;22;27;29;32;6;8;12;16;21;29;31
2008;29;2008.07.16.;0;0 Ft;91;170 825 Ft;3259;4 770 Ft;41910;990 Ft;5;8;15;16;22;30;31;6;7;15;20;22;29;32
2008;28;2008.07.09.;0;0 Ft;105;144 615 Ft;3608;4 210 Ft;45349;895 Ft;2;4;10;12;24;32;34;5;10;12;19;21;34;35
2008;27;2008.07.02.;0;0 Ft;69;206 725 Ft;3014;4 735 Ft;44935;845 Ft;8;14;18;19;23;29;35;8;9;10;14;22;24;30
2008;26;2008.06.25.;1;94 784 970 Ft;59;254 475 Ft;2898;5 180 Ft;42105;950 Ft;6;9;14;16;19;22;26;2;4;10;12;13;14;21
2008;25;2008.06.18.;0;0 Ft;44;350 685 Ft;2324;6 640 Ft;38714;1 065 Ft;1;5;14;15;20;23;34;3;4;15;17;20;23;24
2008;24;2008.06.11.;0;0 Ft;84;201 765 Ft;3719;4 555 Ft;52341;865 Ft;2;9;10;11;13;21;32;6;13;16;19;22;30;31
2008;23;2008.06.04.;2;45 504 390 Ft;71;216 520 Ft;2831;5 430 Ft;44385;925 Ft;10;19;20;25;29;31;33;3;10;14;18;30;33;35
2008;22;2008.05.28.;0;0 Ft;103;143 965 Ft;3643;4 070 Ft;45246;875 Ft;10;11;19;25;27;30;33;4;6;15;18;25;28;33
2008;21;2008.05.21.;0;0 Ft;104;147 145 Ft;4013;3 815 Ft;52056;785 Ft;12;16;25;28;29;30;32;3;7;12;17;23;28;29
2008;20;2008.05.14.;1;94 440 305 Ft;85;185 110 Ft;3770;4 175 Ft;55884;750 Ft;2;8;19;22;23;27;32;1;13;18;19;23;28;29
2008;19;2008.05.07.;0;0 Ft;83;188 975 Ft;3642;4 305 Ft;50855;820 Ft;2;8;11;16;18;19;27;5;6;7;15;21;30;33
2008;18;2008.04.30.;0;0 Ft;89;177 535 Ft;3157;5 005 Ft;43392;970 Ft;2;6;14;20;23;25;34;2;4;13;15;22;32;33
2008;17;2008.04.23.;1;32 815 655 Ft;135;121 540 Ft;5128;3 200 Ft;57926;755 Ft;1;4;8;12;22;28;35;1;5;8;11;17;23;35
2008;16;2008.04.16.;1;419 132 755 Ft;135;174 155 Ft;5042;4 665 Ft;69126;905 Ft;4;10;16;21;24;28;32;9;12;17;19;30;32;34
