1991;53;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;12;13;24;29;30;32;3
1991;48;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;1;6;19;29;33;42;18
1991;43;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;2;3;4;16;21;29;13
1991;39;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;3;4;12;19;39;44;33
1991;34;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;5;8;35;38;43;44;33
1991;30;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;8;22;24;27;42;43;1
1991;26;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;21;27;28;31;41;42;45
1991;21;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;2;4;7;8;28;44;22
1991;17;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;6;20;22;33;39;44;12
1991;13;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;2;23;29;32;41;45;27
1991;9;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;4;11;13;26;31;35;5
1991;4;;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;0;0 Ft;22;28;29;36;37;41;10
