2010;52;2010.12.29.;0;0 Ft;66;232 720 Ft;2729;5 630 Ft;43336;1 040 Ft;4;6;10;13;14;15;24;1;12;15;17;19;23;29
2010;51;2010.12.22.;0;0 Ft;47;322 825 Ft;2360;6 430 Ft;38536;1 155 Ft;13;15;16;17;20;26;33;3;12;13;18;26;30;32
2010;50;2010.12.15.;0;0 Ft;57;260 465 Ft;2244;6 615 Ft;37287;1 165 Ft;2;4;7;10;15;24;26;6;8;10;25;29;32;33
2010;49;2010.12.08.;0;0 Ft;50;297 650 Ft;2205;6 750 Ft;35910;1 215 Ft;9;17;20;23;32;33;34;14;15;20;21;24;25;28
2010;48;2010.12.01.;1;62 642 310 Ft;128;108 695 Ft;3876;3 590 Ft;46678;875 Ft;8;9;12;19;21;29;33;1;18;20;25;27;33;35
2010;47;2010.11.24.;0;0 Ft;65;221 190 Ft;2345;6 130 Ft;37994;1 110 Ft;5;15;17;25;27;32;33;1;2;8;9;12;14;34
2010;46;2010.11.17.;1;32 923 685 Ft;77;193 100 Ft;3307;4 495 Ft;44388;980 Ft;4;10;14;16;17;25;28;4;8;13;18;20;27;30
2010;45;2010.11.10.;2;50 304 330 Ft;187;91 765 Ft;5749;2 985 Ft;65013;775 Ft;2;3;13;24;25;27;32;3;7;13;20;21;27;32
2010;44;2010.11.03.;0;0 Ft;61;233 105 Ft;2872;4 950 Ft;41847;995 Ft;16;24;25;26;27;34;35;7;11;12;19;23;26;29
2010;43;2010.10.27.;0;0 Ft;60;234 270 Ft;3409;4 125 Ft;46020;895 Ft;1;3;6;10;19;28;34;6;8;13;14;18;28;34
2010;42;2010.10.20.;1;32 484 495 Ft;64;229 225 Ft;2332;6 290 Ft;37248;1 155 Ft;6;12;13;20;21;27;29;14;16;18;20;21;30;31
2010;41;2010.10.13.;1;33 376 785 Ft;66;228 385 Ft;2854;5 280 Ft;44372;995 Ft;3;5;8;10;12;27;34;6;7;17;21;22;30;31
2010;40;2010.10.06.;1;531 856 010 Ft;87;241 490 Ft;4191;5 015 Ft;60325;1 020 Ft;2;3;4;15;16;22;25;3;4;13;16;21;25;33
2010;39;2010.09.29.;0;0 Ft;73;252 845 Ft;3113;5 930 Ft;50833;1 065 Ft;11;12;16;19;27;32;34;7;10;15;18;19;31;35
2010;38;2010.09.22.;0;0 Ft;83;217 175 Ft;3976;4 535 Ft;58003;910 Ft;8;17;18;23;26;28;32;9;11;13;15;20;27;35
2010;37;2010.09.15.;0;0 Ft;145;123 260 Ft;5262;3 395 Ft;64624;810 Ft;6;19;25;26;28;31;34;3;7;9;19;20;21;28
