2007;52;2007.12.27.;0;0 Ft;49;278 525 Ft;2230;6 120 Ft;34129;1 070 Ft;2;12;13;18;20;25;30;6;10;12;20;23;24;28
2007;51;2007.12.19.;0;0 Ft;75;223 590 Ft;2974;5 640 Ft;45817;980 Ft;18;22;24;27;29;30;32;2;3;15;17;22;25;29
2007;50;2007.12.12.;0;0 Ft;97;175 025 Ft;3617;4 695 Ft;48699;930 Ft;2;4;8;16;18;19;32;4;15;19;21;25;27;35
2007;49;2007.12.05.;0;0 Ft;68;238 890 Ft;2960;5 490 Ft;45145;960 Ft;9;11;16;17;19;22;31;9;11;14;22;26;31;35
2007;48;2007.11.28.;0;0 Ft;57;273 503 Ft;3306;4 716 Ft;49809;835 Ft;9;13;25;27;28;29;35;3;8;10;17;19;31;32
2007;47;2007.11.21.;1;65 332 090 Ft;82;198 917 Ft;3690;4 420 Ft;54154;803 Ft;11;12;15;20;23;25;31;4;5;7;13;18;19;29
2007;46;2007.11.14.;0;0 Ft;52;314 517 Ft;2901;5 638 Ft;46653;935 Ft;1;3;4;10;15;21;27;3;4;5;7;18;26;30
2007;45;2007.11.07.;2;15 490 383 Ft;116;133 538 Ft;4606;3 363 Ft;62316;663 Ft;3;10;13;19;23;28;31;4;7;8;12;20;26;33
2007;44;2007.10.31.;1;28 036 018 Ft;131;107 008 Ft;3827;3 663 Ft;49221;759 Ft;2;10;13;17;20;21;35;2;5;11;15;19;21;33
2007;43;2007.10.24.;1;54 627 125 Ft;64;205 451 Ft;2993;4 393 Ft;45391;772 Ft;2;3;19;21;22;30;35;3;8;10;19;28;29;34
2007;42;2007.10.17.;0;0 Ft;50;283 295 Ft;2601;5 446 Ft;42167;896 Ft;13;17;18;25;30;32;35;9;20;22;24;27;29;35
2007;41;2007.10.10.;1;28 916 783 Ft;81;178 499 Ft;3701;3 907 Ft;49983;771 Ft;1;3;4;11;14;21;29;8;9;17;21;24;30;31
2007;40;2007.10.03.;1;57 345 259 Ft;72;201 267 Ft;2964;4 889 Ft;45265;854 Ft;4;7;8;12;16;27;31;1;3;4;10;14;26;29
2007;39;2007.09.26.;0;0 Ft;78;181 813 Ft;3475;4 081 Ft;42443;891 Ft;5;12;14;26;29;30;34;1;13;19;25;28;32;33
2007;38;2007.09.19.;1;213 125 803 Ft;57;278 024 Ft;3540;4 477 Ft;55687;759 Ft;4;8;9;11;13;17;30;8;9;16;23;26;28;33
2007;37;2007.09.12.;0;0 Ft;67;264 335 Ft;3335;5 310 Ft;55740;847 Ft;5;10;11;13;15;24;32;5;6;7;8;24;27;28
2007;36;2007.09.05.;0;0 Ft;76;197 993 Ft;2824;5 328 Ft;46713;859 Ft;4;6;7;21;22;28;35;6;7;16;21;22;24;34
2007;35;2007.08.29.;0;0 Ft;99;148 402 Ft;3216;4 568 Ft;43670;897 Ft;2;5;16;25;32;34;35;2;10;13;17;20;29;31
2007;34;2007.08.22.;0;0 Ft;71;198 551 Ft;3437;4 102 Ft;51736;727 Ft;3;10;14;17;20;26;27;1;3;6;7;10;17;27
2007;33;2007.08.15.;0;0 Ft;152;96 706 Ft;4981;2 951 Ft;59078;663 Ft;3;5;9;17;27;29;34;4;6;8;19;20;21;30
2007;32;2007.08.08.;0;0 Ft;41;352 914 Ft;2073;6 980 Ft;36003;1 072 Ft;9;14;20;25;26;27;35;4;5;7;11;12;16;30
2007;31;2007.08.01.;1;177 616 811 Ft;69;217 339 Ft;2994;5 009 Ft;48934;817 Ft;5;14;19;20;27;28;34;2;11;14;19;28;32;33
2007;30;2007.07.25.;0;0 Ft;79;188 239 Ft;3674;4 049 Ft;51866;765 Ft;1;3;11;24;26;31;35;6;8;12;14;18;21;34
2007;29;2007.07.18.;0;0 Ft;68;218 770 Ft;2336;6 368 Ft;38016;1 044 Ft;16;17;18;20;21;25;29;6;9;21;25;26;31;35
2007;28;2007.07.11.;0;0 Ft;55;279 249 Ft;3225;4 762 Ft;48806;839 Ft;1;2;7;12;15;24;33;4;12;14;27;32;33;35
2007;27;2007.07.04.;0;0 Ft;71;204 727 Ft;3777;3 848 Ft;42695;908 Ft;6;10;11;16;22;26;31;2;8;11;14;15;19;22
2007;26;2007.06.27.;0;0 Ft;54;262 336 Ft;3069;4 616 Ft;48371;781 Ft;3;10;14;15;18;24;35;1;5;9;11;13;14;33
2007;25;2007.06.20.;1;92 819 525 Ft;94;156 510 Ft;4079;3 607 Ft;55475;707 Ft;11;16;18;25;27;29;30;3;7;9;16;28;29;33
2007;24;2007.06.13.;0;0 Ft;76;202 356 Ft;3720;4 134 Ft;47193;869 Ft;6;11;13;16;21;31;34;3;8;9;15;25;31;35
2007;23;2007.06.06.;0;0 Ft;86;189 753 Ft;3709;4 400 Ft;59076;737 Ft;5;7;10;19;20;27;33;7;8;21;22;27;28;32
2007;22;2007.05.30.;1;88 635 445 Ft;44;325 413 Ft;2235;6 406 Ft;37085;1 030 Ft;1;6;8;15;18;26;32;3;16;20;22;26;27;28
2007;21;2007.05.23.;0;0 Ft;59;251 817 Ft;2545;5 838 Ft;44268;895 Ft;5;7;8;9;15;33;34;4;9;14;22;26;28;35
2007;20;2007.05.16.;0;0 Ft;92;164 590 Ft;3701;4 091 Ft;54497;741 Ft;7;11;14;18;23;28;29;7;11;20;26;27;28;32
2007;19;2007.05.09.;1;34 126 166 Ft;158;107 994 Ft;4884;3 494 Ft;61936;735 Ft;2;6;8;19;21;25;30;3;13;20;24;27;30;33
2007;18;2007.05.02.;1;123 282 788 Ft;79;181 287 Ft;3318;4 316 Ft;45929;832 Ft;1;8;18;22;24;32;34;3;16;21;24;25;32;33
2007;17;2007.04.25.;0;0 Ft;124;127 073 Ft;4380;3 597 Ft;54545;770 Ft;1;11;20;21;23;31;33;4;8;12;22;26;28;33
2007;16;2007.04.18.;0;0 Ft;92;173 824 Ft;4896;3 266 Ft;53348;799 Ft;4;20;21;29;31;32;34;1;3;4;5;7;11;35
2007;15;2007.04.11.;0;0 Ft;58;268 462 Ft;2871;5 423 Ft;47410;876 Ft;4;10;27;29;30;31;33;5;8;19;24;25;31;33
2007;14;2007.04.04.;1;41 393 830 Ft;85;190 552 Ft;4181;3 874 Ft;62666;689 Ft;1;2;17;21;23;27;33;1;3;5;6;13;25;28
2007;13;2007.03.28.;1;67 960 378 Ft;168;100 265 Ft;4997;3 371 Ft;62657;717 Ft;2;7;13;20;22;28;30;1;8;9;11;23;24;28
2007;12;2007.03.21.;0;0 Ft;82;208 972 Ft;3234;5 299 Ft;51811;882 Ft;1;3;5;16;18;24;28;1;18;24;31;32;33;34
2007;11;2007.03.14.;1;40 799 825 Ft;99;206 060 Ft;3745;5 447 Ft;58353;932 Ft;2;7;10;19;25;31;35;1;3;16;17;18;26;32
2007;10;2007.03.07.;1;541 357 129 Ft;137;177 631 Ft;5370;4 532 Ft;80692;804 Ft;1;3;5;11;14;19;27;15;23;24;28;29;32;35
2007;9;2007.02.28.;0;0 Ft;93;258 392 Ft;4690;5 124 Ft;68832;931 Ft;3;6;21;23;24;33;34;1;2;7;15;16;19;20
2007;8;2007.02.21.;0;0 Ft;125;190 280 Ft;6124;3 884 Ft;81357;780 Ft;5;10;12;14;19;21;28;6;9;12;16;17;28;32
2007;7;2007.02.14.;0;0 Ft;125;184 346 Ft;4751;4 850 Ft;65970;931 Ft;1;2;15;16;20;28;30;1;8;11;14;17;25;28
2007;6;2007.02.07.;0;0 Ft;213;100 810 Ft;7623;2 817 Ft;93202;614 Ft;2;17;19;22;23;31;33;7;9;18;22;24;29;34
2007;5;2007.01.31.;0;0 Ft;107;192 299 Ft;4867;4 228 Ft;70083;783 Ft;12;17;19;21;24;28;33;3;11;14;16;22;30;35
2007;4;2007.01.24.;0;0 Ft;138;123 549 Ft;5558;3 068 Ft;73027;623 Ft;3;7;16;19;23;28;33;13;18;19;22;24;31;34
2007;3;2007.01.17.;0;0 Ft;66;258 443 Ft;2722;6 266 Ft;46269;983 Ft;6;10;11;16;18;19;25;1;17;25;27;30;31;34
2007;2;2007.01.10.;0;0 Ft;69;275 580 Ft;2977;6 387 Ft;52888;959 Ft;6;7;10;12;14;15;27;5;6;7;10;11;15;25
2007;1;2007.01.03.;0;0 Ft;61;250 771 Ft;3060;4 999 Ft;44331;920 Ft;2;6;9;16;21;26;30;5;6;8;20;27;33;35
